system,SID,raw_score,z_score,annotators,lp,raw_score_norm,z_score_norm
Facebook_FAIR.6862,1477,94.5,0.075019002269959,2,en-de,0.2773935493296728,-0.45937184893636784
Facebook_FAIR.6862,1401,97.0,0.322328812779177,1,en-de,0.44367340445045783,-0.041031341045636466
Facebook_FAIR.6862,1398,99.0,0.451260337890848,1,en-de,0.5766972885470859,0.17706465598450408
Facebook_FAIR.6862,841,100.0,0.523619823522554,1,en-de,0.6432092305953999,0.29946539660838506
Facebook_FAIR.6862,858,100.0,0.523619823522554,1,en-de,0.6432092305953999,0.29946539660838506
Facebook_FAIR.6862,116,100.0,0.428656696911227,1,en-de,0.6432092305953999,0.1388291382421056
Facebook_FAIR.6862,123,100.0,0.428656696911227,1,en-de,0.6432092305953999,0.1388291382421056
Facebook_FAIR.6862,1009,100.0,0.426701273192803,1,en-de,0.6432092305953999,0.13552141280322097
Facebook_FAIR.6862,1016,99.0,0.356552909403388,1,en-de,0.5766972885470859,0.016860927499610927
Facebook_FAIR.6862,1019,99.0,0.356552909403388,1,en-de,0.5766972885470859,0.016860927499610927
Facebook_FAIR.6862,691,99.0,0.148290656287871,1,en-de,0.5766972885470859,-0.3354281166083503
Facebook_FAIR.6862,1227,100.0,0.284686252619648,1,en-de,0.6432092305953999,-0.1047061613166982
Facebook_FAIR.6862,1233,100.0,0.284686252619648,1,en-de,0.6432092305953999,-0.1047061613166982
Facebook_FAIR.6862,1317,100.0,0.315325746488697,1,en-de,0.6432092305953999,-0.05287747971162634
Facebook_FAIR.6862,1643,83.0,0.663498954543591,1,en-de,-0.4874937842259386,0.5360799756829733
Facebook_FAIR.6862,902,62.0,-0.220114364919333,1,en-de,-1.8842445672405332,-0.9586089898781267
Facebook_FAIR.6862,20,100.0,0.45148629442116,1,en-de,0.6432092305953999,0.17744687604062442
Facebook_FAIR.6862,1654,99.0,0.679009426269611,1,en-de,0.5766972885470859,0.5623169397812745
Facebook_FAIR.6862,1662,99.5,0.702992404111258,2,en-de,0.6099532595712429,0.6028856948595643
Facebook_FAIR.6862,1668,93.0,0.391213692169846,2,en-de,0.17762563625720174,0.0754918788417934
Facebook_FAIR.6862,427,99.5,0.586899264775818,2,en-de,0.6099532595712429,0.40650665606519687
Facebook_FAIR.6862,441,100.0,0.622655717564071,1,en-de,0.6432092305953999,0.4669910039728234
Facebook_FAIR.6862,1450,98.0,0.346899178149128,2,en-de,0.5101853464987719,0.0005310179516141366
Facebook_FAIR.6862,253,100.0,0.384747910982479,1,en-de,0.6432092305953999,0.06455459260853008
Facebook_FAIR.6862,256,100.0,0.384747910982479,1,en-de,0.6432092305953999,0.06455459260853008
Facebook_FAIR.6862,1807,100.0,0.354957205406133,1,en-de,0.6432092305953999,0.014161691188360559
Facebook_FAIR.6862,1811,100.0,0.354957205406133,1,en-de,0.6432092305953999,0.014161691188360559
Facebook_FAIR.6862,1820,100.0,0.354957205406133,1,en-de,0.6432092305953999,0.014161691188360559
Facebook_FAIR.6862,1823,0.0,-3.60383963705751,1,en-de,-6.007984974236003,-6.6823987012297765
Facebook_FAIR.6862,1810,99.0,0.315369236981497,1,en-de,0.5766972885470859,-0.05280391273582012
Facebook_FAIR.6862,1073,17.0,-1.85683911215171,1,en-de,-4.877281959414664,-3.7272345475326634
Facebook_FAIR.6862,1075,92.0,0.660384571365473,1,en-de,0.11111369420888771,0.5308117955092164
Facebook_FAIR.6862,1079,97.0,0.828199483599952,1,en-de,0.44367340445045783,0.8146815517120086
Facebook_FAIR.6862,1107,99.0,0.5695782597541,1,en-de,0.5766972885470859,0.3772070580304747
Facebook_FAIR.6862,1114,88.0,-0.515855222908567,2,en-de,-0.15493407398436843,-1.4588737407204526
Facebook_FAIR.6862,1108,99.0,0.5695782597541,2,en-de,0.5766972885470859,0.3772070580304747
Facebook_FAIR.6862,930,99.0,0.5695782597541,1,en-de,0.5766972885470859,0.3772070580304747
Facebook_FAIR.6862,938,99.0,0.5695782597541,1,en-de,0.5766972885470859,0.3772070580304747
Facebook_FAIR.6862,811,97.0,0.551140021615307,1,en-de,0.44367340445045783,0.3460175880627823
Facebook_FAIR.6862,796,95.5,0.49483060814542,2,en-de,0.3439054913779868,0.25076658050461803
Facebook_FAIR.6862,800,56.0,-0.987983946561618,2,en-de,-2.2833162195304175,-2.2575099518604
Facebook_FAIR.6862,805,90.5,0.307132563245795,2,en-de,0.011345781136416662,-0.06673677802259927
Facebook_FAIR.6862,809,75.5,-0.25596157145308,2,en-de,-0.9863333495882938,-1.0192468536042512
Facebook_FAIR.6862,782,99.0,0.575567256169225,1,en-de,0.5766972885470859,0.3873378320458701
Facebook_FAIR.6862,786,99.0,0.575567256169225,1,en-de,0.5766972885470859,0.3873378320458701
Facebook_FAIR.6862,790,98.0,0.522047474187409,1,en-de,0.5101853464987719,0.29680566621559634
Facebook_FAIR.6862,601,68.0,-0.218367262977978,1,en-de,-1.485172914950649,-0.9556536541719596
Facebook_FAIR.6862,229,92.5,-0.145471071310447,2,en-de,0.14436966523304473,-0.8323450406450474
Facebook_FAIR.6862,233,97.0,0.530139985109532,1,en-de,0.44367340445045783,0.31049467079774984
Facebook_FAIR.6862,247,97.0,0.530139985109532,1,en-de,0.44367340445045783,0.31049467079774984
Facebook_FAIR.6862,248,95.0,0.22986840447843,1,en-de,0.3106495203538298,-0.19743408984349375
Facebook_FAIR.6862,238,97.0,0.530139985109532,2,en-de,0.44367340445045783,0.31049467079774984
Facebook_FAIR.6862,243,97.5,0.605207880267308,2,en-de,0.4769293754746149,0.4374768609580616
Facebook_FAIR.6862,244,96.5,0.455072089951757,2,en-de,0.4104174334263008,0.18351248063743986
Facebook_FAIR.6862,1104,99.0,0.600153129336505,1,en-de,0.5766972885470859,0.4289264234833038
Facebook_FAIR.6862,1717,91.0,-0.0115358456135149,1,en-de,0.044601752160573674,-0.6057849610948434
Facebook_FAIR.6862,1720,98.0,0.829181689988771,1,en-de,0.5101853464987719,0.8163430172183951
Facebook_FAIR.6862,1723,93.0,0.228669164558567,1,en-de,0.17762563625720174,-0.19946268157677485
Facebook_FAIR.6862,1725,96.0,0.588976679816689,1,en-de,0.3771614624021438,0.41002073770032643
Facebook_FAIR.6862,1726,94.0,0.348771669644608,1,en-de,0.24413757830551577,0.0036984581822594423
Facebook_FAIR.6862,1349,64.0,-0.0430531665604004,1,en-de,-1.7512206831439052,-0.6590985438642735
Facebook_FAIR.6862,1350,84.0,0.7770071488758,1,en-de,-0.4209818421776245,0.7280864131507107
Facebook_FAIR.6862,1352,83.0,0.73600413310399,1,en-de,-0.4874937842259386,0.6587271652999616
Facebook_FAIR.6862,1353,49.0,-0.658098403137551,1,en-de,-2.748899813868616,-1.6994872616255123
Facebook_FAIR.6862,1354,88.0,0.94101921196304,1,en-de,-0.15493407398436843,1.0055234045537071
Facebook_FAIR.6862,1036,98.0,0.494874031984871,1,en-de,0.5101853464987719,0.2508400347319821
Facebook_FAIR.6862,1315,99.0,0.586108245331355,1,en-de,0.5766972885470859,0.4051685956159703
Facebook_FAIR.6862,50,99.0,0.913059063992981,1,en-de,0.5766972885470859,0.9582270094838542
Facebook_FAIR.6862,1209,16.0,-1.16467575446181,1,en-de,-4.943793901462978,-2.5563955500697872
Facebook_FAIR.6862,1218,0.0,-1.56520294838081,1,en-de,-6.007984974236003,-3.2339131519114597
Facebook_FAIR.6862,1223,83.0,0.512531870073985,1,en-de,-0.4874937842259386,0.28070940764218827
Facebook_FAIR.6862,1225,99.0,0.913059063992981,1,en-de,0.5766972885470859,0.9582270094838542
Facebook_FAIR.6862,1212,79.0,0.412400071594236,1,en-de,-0.7535415524191947,0.11133000718177165
Facebook_FAIR.6862,301,81.0,0.217291054329362,1,en-de,-0.6205176683225666,-0.21870948946652874
Facebook_FAIR.6862,708,74.0,-0.433753891029572,1,en-de,-1.086101262660765,-1.3199940383501982
Facebook_FAIR.6862,302,82.0,0.342979275897586,2,en-de,-0.5540057262742526,-0.006099749729682502
Facebook_FAIR.6862,1148,84.0,0.814821640361053,1,en-de,-0.4209818421776245,0.7920520663570999
Facebook_FAIR.6862,1150,78.0,0.0656763215266782,1,en-de,-0.8200534944675087,-0.4751755964672786
Facebook_FAIR.6862,1151,88.0,1.3142518529173,1,en-de,-0.15493407398436843,1.636870508240014
Facebook_FAIR.6862,1157,79.0,0.190533874665741,1,en-de,-0.7535415524191947,-0.2639709859965482
Facebook_FAIR.6862,718,67.0,-1.30775676300301,2,en-de,-1.551684856998963,-2.7984263116453074
Facebook_FAIR.6862,725,79.0,0.190533874665739,2,en-de,-0.7535415524191947,-0.2639709859965516
Facebook_FAIR.6862,1278,84.0,0.531037578582884,1,en-de,-0.4209818421776245,0.3120130080960088
Facebook_FAIR.6862,1583,94.0,0.952534778787732,1,en-de,0.24413757830551577,1.0250027291473094
Facebook_FAIR.6862,1275,76.0,0.193839818419006,1,en-de,-0.9530773785641368,-0.2583787687450312
Facebook_FAIR.6862,1587,95.0,0.994684498808217,1,en-de,0.3106495203538298,1.0963017012524399
Facebook_FAIR.6862,1588,95.0,0.994684498808217,1,en-de,0.3106495203538298,1.0963017012524399
Facebook_FAIR.6862,1602,98.0,1.12113365886967,1,en-de,0.5101853464987719,1.310198617567828
Facebook_FAIR.6862,1605,94.0,0.952534778787732,1,en-de,0.24413757830551577,1.0250027291473094
Facebook_FAIR.6862,1607,91.0,0.826085618726277,1,en-de,0.044601752160573674,0.8111058128319182
Facebook_FAIR.6862,1042,46.0,-0.972991772852126,1,en-de,-2.9484356400135576,-2.2321497223122835
Facebook_FAIR.6862,647,2.0,-1.40850090686004,1,en-de,-5.874961090139375,-2.9688415338372147
Facebook_FAIR.6862,1616,71.0,-0.79807380311119,1,en-de,-1.285637088805707,-1.9362646858474184
Facebook_FAIR.6862,1623,100.0,0.608475770728539,1,en-de,0.6432092305953999,0.44300470860982993
Facebook_FAIR.6862,358,79.0,-1.01148211520157,1,en-de,-0.7535415524191947,-2.297258620880439
Facebook_FAIR.6862,360,91.0,-0.0276521800441581,1,en-de,0.044601752160573674,-0.6330467810653895
Facebook_FAIR.6862,357,99.0,0.628234443394114,1,en-de,0.5766972885470859,0.4764277788113062
Facebook_FAIR.6862,362,95.0,0.300291131674978,1,en-de,0.3106495203538298,-0.07830950112704156
Facebook_FAIR.6862,1384,99.0,0.628234443394114,1,en-de,0.5766972885470859,0.4764277788113062
Facebook_FAIR.6862,1126,99.0,0.620877392560918,1,en-de,0.5766972885470859,0.463982852442231
Facebook_FAIR.6862,1130,99.0,0.620877392560918,1,en-de,0.5766972885470859,0.463982852442231
Facebook_FAIR.6862,1134,99.0,0.620877392560918,1,en-de,0.5766972885470859,0.463982852442231
Facebook_FAIR.6862,1135,97.0,0.553304049298808,1,en-de,0.44367340445045783,0.3496781805736148
Facebook_FAIR.6862,1859,99.0,0.51151187873274,1,en-de,0.5766972885470859,0.2789840264498206
Facebook_FAIR.6862,1865,99.0,0.51151187873274,1,en-de,0.5766972885470859,0.2789840264498206
Facebook_FAIR.6862,1866,99.0,0.51151187873274,1,en-de,0.5766972885470859,0.2789840264498206
Facebook_FAIR.6862,106,91.0,0.680197444623773,1,en-de,0.044601752160573674,0.56432654951184
Facebook_FAIR.6862,110,95.0,0.839247407386201,1,en-de,0.3106495203538298,0.8333698279205467
Facebook_FAIR.6862,385,89.0,0.60067246324256,1,en-de,-0.08842213193605439,0.4298049103074883
Facebook_FAIR.6862,386,80.0,0.242810047027098,1,en-de,-0.6870296103708806,-0.17554246611210006
Facebook_FAIR.6862,100,86.5,0.501266236516043,2,en-de,-0.25470198705683944,0.26165286130204746
Facebook_FAIR.6862,829,87.0,0.521147481861346,1,en-de,-0.22144601603268244,0.29528327110313496
Facebook_FAIR.6862,830,95.0,0.839247407386201,1,en-de,0.3106495203538298,0.8333698279205467
Facebook_FAIR.6862,656,51.0,-1.32673649198671,1,en-de,-2.6158759297719874,-2.830531748329444
Facebook_FAIR.6862,657,100.0,0.459543492454425,1,en-de,0.6432092305953999,0.19107614659188968
Facebook_FAIR.6862,675,99.0,0.423088798894402,1,en-de,0.5766972885470859,0.12941067934859743
Facebook_FAIR.6862,551,100.0,0.52822031053721,2,en-de,0.6432092305953999,0.3072474173470414
Facebook_FAIR.6862,548,100.0,0.52822031053721,2,en-de,0.6432092305953999,0.3072474173470414
Facebook_FAIR.6862,1055,63.0,0.770209955124834,1,en-de,-1.8177326251922192,0.71658852117402
Facebook_FAIR.6862,1058,61.0,0.608904542683025,1,en-de,-1.9507565092888473,0.44373000404732044
Facebook_FAIR.6862,1063,56.0,0.205641011578502,1,en-de,-2.2833162195304175,-0.2384162887694292
Facebook_FAIR.6862,1547,96.0,0.110699243228436,1,en-de,0.3771614624021438,-0.39901641825814743
Facebook_FAIR.6862,1553,97.0,0.2177087970414,1,en-de,0.44367340445045783,-0.21800285070455727
Facebook_FAIR.6862,1258,98.0,0.46269261850466,1,en-de,0.5101853464987719,0.19640309657642388
Facebook_FAIR.6862,1274,84.0,-0.505934919299489,1,en-de,-0.4209818421776245,-1.4420929068275035
Facebook_FAIR.6862,1262,98.0,0.46269261850466,1,en-de,0.5101853464987719,0.19640309657642388
Facebook_FAIR.6862,1906,81.0,0.820284062591509,1,en-de,-0.6205176683225666,0.8012921061496879
Facebook_FAIR.6862,1910,86.0,1.06269138057755,1,en-de,-0.2879579580809965,1.211339731490174
Facebook_FAIR.6862,214,43.0,-1.38256188890669,1,en-de,-3.1479714661585,-2.924964010651021
Facebook_FAIR.6862,199,68.0,-0.106659800612229,1,en-de,-1.485172914950649,-0.7666932710595784
Facebook_FAIR.6862,258,100.0,0.518178620024966,1,en-de,0.6432092305953999,0.2902612496720752
Facebook_FAIR.6862,1024,97.0,0.338520498514209,1,en-de,0.44367340445045783,-0.013642059479922277
Facebook_FAIR.6862,1941,99.0,0.497343682251986,1,en-de,0.5766972885470859,0.25501760757039904
Facebook_FAIR.6862,1947,99.0,0.497343682251986,1,en-de,0.5766972885470859,0.25501760757039904
Facebook_FAIR.6862,562,98.0,0.275048477677391,1,en-de,0.5101853464987719,-0.12100907973298994
Facebook_FAIR.6862,563,100.0,0.458069439983309,1,en-de,0.6432092305953999,0.18858269168949607
Facebook_FAIR.6862,565,99.0,0.36655895883035,1,en-de,0.5766972885470859,0.03378680597825306
Facebook_FAIR.6862,578,100.0,0.458069439983309,1,en-de,0.6432092305953999,0.18858269168949607
Facebook_FAIR.6862,1331,100.0,0.60264566102176,1,en-de,0.6432092305953999,0.43314270171746
Facebook_FAIR.6862,1740,61.0,0.423692105040394,1,en-de,-1.9507565092888473,0.13043121063689622
Facebook_FAIR.6862,1582,97.0,0.184813017257563,2,en-de,0.44367340445045783,-0.2736481855737904
Facebook_FAIR.6862,407,88.0,0.620528138621166,1,en-de,-0.15493407398436843,0.4633920668594113
Facebook_FAIR.6862,418,92.5,0.942869627194163,2,en-de,0.14436966523304473,1.0086535013582087
Facebook_FAIR.6862,401,87.0,0.548896696716057,2,en-de,-0.22144601603268244,0.34222285919301443
Facebook_FAIR.6862,404,87.0,0.548896696716056,2,en-de,-0.22144601603268244,0.34222285919301276
Facebook_FAIR.6862,189,99.0,0.676110603123514,1,en-de,0.5766972885470859,0.557413393315703
Facebook_FAIR.6862,190,99.0,0.676110603123514,1,en-de,0.5766972885470859,0.557413393315703
Facebook_FAIR.6862,191,99.0,0.676110603123514,1,en-de,0.5766972885470859,0.557413393315703
Facebook_FAIR.6862,196,99.0,0.676110603123514,1,en-de,0.5766972885470859,0.557413393315703
Facebook_FAIR.6862,343,81.0,0.817623987063967,1,en-de,-0.6205176683225666,0.7967924166916421
Facebook_FAIR.6862,342,91.0,1.36078963248869,1,en-de,0.044601752160573674,1.715592166317046
Facebook_FAIR.6862,756,99.0,0.624224199746592,1,en-de,0.5766972885470859,0.46964419282733083
Facebook_FAIR.6862,1163,3.0,-2.2437138406951,1,en-de,-5.808449148091061,-4.381658122948803
Facebook_FAIR.6862,1169,92.0,0.739360730471168,1,en-de,0.11111369420888771,0.6644050664090143
Facebook_FAIR.6862,1173,73.0,0.102524586064885,1,en-de,-1.152613204709079,-0.4128443785100722
Facebook_FAIR.6862,1175,80.0,0.337148428740884,1,en-de,-0.6870296103708806,-0.015963004066198213
Facebook_FAIR.6862,170,100.0,0.432212704910607,1,en-de,0.6432092305953999,0.14484435530713458
Facebook_FAIR.6862,174,100.0,0.432212704910607,1,en-de,0.6432092305953999,0.14484435530713458
Facebook_FAIR.6862,25,99.0,0.963395751772478,1,en-de,0.5766972885470859,1.0433747660077592
Facebook_FAIR.6862,38,78.5,-0.579689832270363,2,en-de,-0.7867975234433517,-1.5668541028679737
Facebook_FAIR.6862,613,93.5,0.276283004766292,2,en-de,0.21088160728135874,-0.11892079747555619
Facebook_FAIR.6862,617,100.0,0.616957078211429,1,en-de,0.6432092305953999,0.4573513876706568
Facebook_FAIR.6862,622,99.5,0.590751380254111,2,en-de,0.6099532595712429,0.4130227580440255
Facebook_FAIR.6862,623,100.0,0.616957078211429,1,en-de,0.6432092305953999,0.4573513876706568
Facebook_FAIR.6862,516,100.0,0.87362255826973,1,en-de,0.6432092305953999,0.891517614495718
Facebook_FAIR.6862,525,100.0,0.87362255826973,1,en-de,0.6432092305953999,0.891517614495718
Facebook_FAIR.6862,531,20.0,-1.2879180149276,1,en-de,-4.677746133269722,-2.764867788719368
Facebook_FAIR.6862,532,24.0,-1.17984098626773,1,en-de,-4.411698365076466,-2.582048518558608
Facebook_FAIR.6862,533,100.0,0.87362255826973,1,en-de,0.6432092305953999,0.891517614495718
Facebook_FAIR.6862,1360,100.0,0.328958257212921,1,en-de,0.6432092305953999,-0.02981720786695101
Facebook_FAIR.6862,1367,100.0,0.328958257212921,1,en-de,0.6432092305953999,-0.02981720786695101
Facebook_FAIR.6862,1370,76.0,-0.887279119890092,1,en-de,-0.9530773785641368,-2.0871612372256276
Facebook_FAIR.6862,1373,99.0,0.278281699833629,1,en-de,0.5766972885470859,-0.11553987575689552
Facebook_FAIR.6862,1380,100.0,0.328958257212921,1,en-de,0.6432092305953999,-0.02981720786695101
Facebook_FAIR.6862,272,99.0,0.447916674458099,1,en-de,0.5766972885470859,0.17140863346040067
Facebook_FAIR.6862,689,99.0,0.29627273664622,1,en-de,0.5766972885470859,-0.08510687569853498
Facebook_FAIR.6862,499,99.0,0.29627273664622,1,en-de,0.5766972885470859,-0.08510687569853498
Facebook_FAIR.6862,504,99.0,0.29627273664622,1,en-de,0.5766972885470859,-0.08510687569853498
Facebook_FAIR.6862,507,99.0,0.29627273664622,1,en-de,0.5766972885470859,-0.08510687569853498
Facebook_FAIR.6862,511,100.0,0.532218787109889,1,en-de,0.6432092305953999,0.31401109856437587
Facebook_FAIR.6862,3,81.5,-0.01382703544441,2,en-de,-0.5872616972984096,-0.6096606565860864
Facebook_FAIR.6862,153,100.0,0.702567801188995,1,en-de,0.6432092305953999,0.6021674516091828
Facebook_FAIR.6862,164,99.0,0.619572190826827,1,en-de,0.5766972885470859,0.461775019460534
Facebook_FAIR.6862,160,100.0,0.702567801188995,1,en-de,0.6432092305953999,0.6021674516091828
Facebook_FAIR.6862,165,99.0,0.619572190826827,1,en-de,0.5766972885470859,0.461775019460534
Facebook_FAIR.6862,954,99.0,0.30041402825134,1,en-de,0.5766972885470859,-0.07810161363536684
Facebook_FAIR.6862,944,99.0,0.30041402825134,2,en-de,0.5766972885470859,-0.07810161363536684
Facebook_FAIR.6862,632,100.0,0.464972156764656,1,en-de,0.6432092305953999,0.2002590826834026
Facebook_FAIR.6862,633,100.0,0.464972156764656,1,en-de,0.6432092305953999,0.2002590826834026
Facebook_FAIR.6862,1566,76.0,-0.72407899043532,1,en-de,-0.9530773785641368,-1.8110976839708421
Facebook_FAIR.6862,1567,99.0,0.437663906769627,1,en-de,0.5766972885470859,0.1540654151171834
Facebook_FAIR.6862,287,97.0,0.401532411034596,1,en-de,0.44367340445045783,0.09294665785671773
Facebook_FAIR.6862,290,99.0,0.530393076574162,1,en-de,0.5766972885470859,0.3109227913467816
Facebook_FAIR.6862,294,99.0,0.530393076574162,1,en-de,0.5766972885470859,0.3109227913467816
Facebook_FAIR.6862,296,99.0,0.530393076574162,1,en-de,0.5766972885470859,0.3109227913467816
Facebook_FAIR.6862,1994,100.0,0.622368040375466,1,en-de,0.6432092305953999,0.46650437943924017
Facebook_FAIR.6862,1990,100.0,0.622368040375466,1,en-de,0.6432092305953999,0.46650437943924017
Facebook_FAIR.6862,1993,96.5,0.387969600531481,2,en-de,0.4104174334263008,0.07000428843507521
Facebook_FAIR.6862,131,100.0,0.668070055626093,1,en-de,0.6432092305953999,0.5438122882205808
Facebook_FAIR.6862,135,100.0,0.668070055626093,1,en-de,0.6432092305953999,0.5438122882205808
Facebook_FAIR.6862,448,99.0,0.917849128130927,1,en-de,0.5766972885470859,0.9663297121634263
Facebook_FAIR.6862,457,75.0,-0.691322074945808,1,en-de,-1.0195893206124509,-1.7556872470189067
Facebook_FAIR.6862,883,93.5,1.34622377421715,2,en-de,0.21088160728135874,1.6909530768501386
Facebook_FAIR.6862,892,80.0,0.808197684335709,1,en-de,-0.6870296103708806,0.7808472171754902
Facebook_FAIR.6862,893,85.0,1.00746660651402,1,en-de,-0.3544699001293105,1.1179234614994333
Facebook_FAIR.6862,884,71.0,0.449513624414747,2,en-de,-1.285637088805707,0.1741099773923888
Facebook_FAIR.6862,1876,87.0,0.910549336820338,1,en-de,-0.22144601603268244,0.9539816439728427
Facebook_FAIR.6862,1442,98.0,0.401866867862036,1,en-de,0.5101853464987719,0.09351241316893391
Facebook_FAIR.6862,1444,100.0,0.583451136127371,1,en-de,0.6432092305953999,0.4006739238856939
Facebook_FAIR.6862,335,99.0,0.675949399817715,1,en-de,0.5766972885470859,0.5571407075185534
Facebook_FAIR.6862,1463,99.5,0.332851701850517,2,en-de,0.6099532595712429,-0.02323119494743666
Facebook_FAIR.6862,1399,97.0,0.322328812779177,1,en-de,0.44367340445045783,-0.041031341045636466
Facebook_FAIR.6862,1406,96.0,0.257863050223342,1,en-de,0.3771614624021438,-0.15007933956070593
Facebook_FAIR.6862,1407,99.0,0.451260337890848,1,en-de,0.5766972885470859,0.17706465598450408
Facebook_FAIR.6862,381,100.0,0.488270157505048,1,en-de,0.6432092305953999,0.23966915478084955
Facebook_FAIR.6862,382,99.0,0.443203045815676,1,en-de,0.5766972885470859,0.16343522635528282
Facebook_FAIR.6862,842,98.0,0.454017202287838,1,en-de,0.5101853464987719,0.1817280700627728
Facebook_FAIR.6862,846,89.0,0.140805406731618,1,en-de,-0.08842213193605439,-0.34808989939247903
Facebook_FAIR.6862,854,99.0,0.488818512905196,1,en-de,0.5766972885470859,0.240596733335579
Facebook_FAIR.6862,855,100.0,0.523619823522554,1,en-de,0.6432092305953999,0.29946539660838506
Facebook_FAIR.6862,859,99.0,0.488818512905196,1,en-de,0.5766972885470859,0.240596733335579
Facebook_FAIR.6862,114,100.0,0.428656696911227,1,en-de,0.6432092305953999,0.1388291382421056
Facebook_FAIR.6862,813,96.0,0.706260820020599,1,en-de,0.3771614624021438,0.6084144313407276
Facebook_FAIR.6862,1010,100.0,0.426701273192803,1,en-de,0.6432092305953999,0.13552141280322097
Facebook_FAIR.6862,699,100.0,0.284686252619648,1,en-de,0.6432092305953999,-0.1047061613166982
Facebook_FAIR.6862,1235,100.0,0.284686252619648,1,en-de,0.6432092305953999,-0.1047061613166982
Facebook_FAIR.6862,1236,99.0,0.148290656287871,1,en-de,0.5766972885470859,-0.3354281166083503
Facebook_FAIR.6862,1243,99.0,0.148290656287871,1,en-de,0.5766972885470859,-0.3354281166083503
Facebook_FAIR.6862,1248,99.0,0.148290656287871,1,en-de,0.5766972885470859,-0.3354281166083503
Facebook_FAIR.6862,1250,100.0,0.284686252619648,1,en-de,0.6432092305953999,-0.1047061613166982
Facebook_FAIR.6862,1251,99.0,0.148290656287871,1,en-de,0.5766972885470859,-0.3354281166083503
Facebook_FAIR.6862,1635,88.0,0.886315751008469,1,en-de,-0.15493407398436843,0.9129889693366174
Facebook_FAIR.6862,1638,87.0,0.841752391715493,1,en-de,-0.22144601603268244,0.8376071706058879
Facebook_FAIR.6862,1641,81.0,0.57437223595764,1,en-de,-0.6205176683225666,0.38531637822151593
Facebook_FAIR.6862,1649,92.0,1.06456918818037,1,en-de,0.11111369420888771,1.2145161642595304
Facebook_FAIR.6862,1650,90.0,0.97544246959442,1,en-de,-0.021910189887740354,1.0637525667980747
Facebook_FAIR.6862,1652,93.0,1.10913254747335,1,en-de,0.17762563625720174,1.2898979629902665
Facebook_FAIR.6862,897,77.5,0.43250924515027,2,en-de,-0.8533094654916658,0.1453459722636768
Facebook_FAIR.6862,899,84.0,0.706190113889136,1,en-de,-0.4209818421776245,0.6082948273554012
Facebook_FAIR.6862,904,86.0,0.790399611962633,1,en-de,-0.2879579580809965,0.7507406289220852
Facebook_FAIR.6862,914,72.0,0.200933125448153,1,en-de,-1.219125146757393,-0.24637998204470474
Facebook_FAIR.6862,18,99.0,0.403060965068389,1,en-de,0.5766972885470859,0.09553230567035975
Facebook_FAIR.6862,1661,38.0,-2.24691387041134,1,en-de,-3.48053117640007,-4.387071179770127
Facebook_FAIR.6862,1665,99.0,0.679009426269611,1,en-de,0.5766972885470859,0.5623169397812745
Facebook_FAIR.6862,1669,100.0,0.726975381952905,1,en-de,0.6432092305953999,0.6434544499378544
Facebook_FAIR.6862,1673,89.0,0.199349869436669,1,en-de,-0.08842213193605439,-0.24905816178452783
Facebook_FAIR.6862,1677,88.0,0.151383913753374,1,en-de,-0.15493407398436843,-0.3301956719411094
Facebook_FAIR.6862,1663,99.5,0.702992404111258,2,en-de,0.6099532595712429,0.6028856948595643
Facebook_FAIR.6862,436,100.0,0.622655717564071,1,en-de,0.6432092305953999,0.4669910039728234
Facebook_FAIR.6862,428,94.0,0.193578284105041,2,en-de,0.24413757830551577,-0.2588211709186841
Facebook_FAIR.6862,438,99.0,0.551142811987566,2,en-de,0.5766972885470859,0.34602230815757207
Facebook_FAIR.6862,1449,99.5,0.51408702506391,2,en-de,0.6099532595712429,0.2833400526901726
Facebook_FAIR.6862,1452,100.0,0.569816307368837,1,en-de,0.6432092305953999,0.37760973093635825
Facebook_FAIR.6862,1460,99.0,0.458357742758982,2,en-de,0.5766972885470859,0.1890703744439853
Facebook_FAIR.6862,255,100.0,0.384747910982479,1,en-de,0.6432092305953999,0.06455459260853008
Facebook_FAIR.6862,254,99.0,0.321939206198465,2,en-de,0.5766972885470859,-0.04169038572533211
Facebook_FAIR.6862,1808,100.0,0.354957205406133,1,en-de,0.6432092305953999,0.014161691188360559
Facebook_FAIR.6862,1822,100.0,0.354957205406133,1,en-de,0.6432092305953999,0.014161691188360559
Facebook_FAIR.6862,1083,100.0,0.928888430940639,1,en-de,0.6432092305953999,0.9850034054336833
Facebook_FAIR.6862,1084,100.0,0.928888430940639,1,en-de,0.6432092305953999,0.9850034054336833
Facebook_FAIR.6862,928,99.0,0.5695782597541,1,en-de,0.5766972885470859,0.3772070580304747
Facebook_FAIR.6862,941,99.0,0.5695782597541,1,en-de,0.5766972885470859,0.3772070580304747
Facebook_FAIR.6862,804,99.0,0.626219239575157,1,en-de,0.5766972885470859,0.47301893147366936
Facebook_FAIR.6862,808,86.0,0.138204322836133,1,en-de,-0.2879579580809965,-0.35248980069709407
Facebook_FAIR.6862,775,99.0,0.575567256169225,1,en-de,0.5766972885470859,0.3873378320458701
Facebook_FAIR.6862,788,99.0,0.575567256169225,1,en-de,0.5766972885470859,0.3873378320458701
Facebook_FAIR.6862,599,76.0,0.0117910082341999,1,en-de,-0.9530773785641368,-0.5663260821039425
Facebook_FAIR.6862,602,99.0,0.67349603796921,1,en-de,0.5766972885470859,0.5529906875916041
