index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
200,Patienten mit Risikofaktoren für eine QTc- Verlängerung oder Risikofaktoren für Torsade de Pointes sollten überwacht und einer kontinuierlichen Herzüberwachung (EKG) unterzogen werden.,Patients with risk factors for QTc prolongation or risk factors for torsade de pointes should be monitored and continuous AN (priapism).,Patients with risk factors of QTc prolongation or risk factors of torsade de pointes should be monitored with continuous cardiac monitoring (ECG).,Patients with risk factors for QTc prolongation or risk factors for torsade de pointes should be monitored and their heat shoud be continuously monitored (EKG).,0.25,smt,2,2_smt,0.07529395818710327|0.11794351041316986|0.11295411735773087|0.1893826127052307|0.13513581454753876
201,Der Schweregrad war im Allgemeinen schwach bis mäßig ausgeprägt.,Severity was generally mild to moderate.,Severity was generally mild to moderate.,Severity was generally mild to moderate.,0.0,smt,2,2_smt,-0.03988498076796532|-0.04386843740940094|0.009281092323362827|-0.0019714455120265484|0.01737358048558235
202,Die gleichzeitige Anwendung von Invirase/Ritonavir und Digoxin muss mit Vorsicht erfolgen.,Co-administration of Invirase / ritonavir and digoxin should be considered with caution.,Caution should be exercised when Invirase/ritonavir and digoxin are co- administered.,Co-administration of Invirase / ritonavir and digoxin should be performed with caution.,0.0769230769230769,smt,2,2_smt,0.016900893300771713|0.023447774350643158|0.030370471999049187|0.06235484778881073|0.06218353658914566
203,Wie ist Corlentor einzunehmen?,How to take Corlentor 4.,How to take Corlentor 4.,How to take Corlentor.,0.2,smt,2,2_smt,-0.04607715457677841|-0.05572657287120819|0.010892346501350403|-0.02238185703754425|0.007967405021190643
204,"Vereinzelt traten lebensbedrohliche Überempfindlichkeitsreaktionen bei Patienten auf, die Abacavir wieder einnahmen, nachdem bei Ihnen nur eines der auf der Warnhinweiskarte aufgeführten Symptome vor der Therapieunterbrechung aufgetreten war.",tonoclonic life-threatening hypersensitivity reactions have occurred in patients receiving abacavir in only on the Alert Card symptoms of hypersensitivity before stopping.,Occasionally life-threatening hypersensitivity reactions have occurred when abacavir was restarted in patients who reported only one of the symptoms on the Alert Card before stopping.,Occasionally life-threatening hypersensitivity reactions have occurred when abacavir was restarted in patients who reported only one of the symptoms on the Alert Card before treatment was stopped.,0.6071428571428571,smt,2,2_smt,0.22263330221176147|0.357266902923584|0.2820923924446106|0.3941335380077362|0.3144112825393677
205,Solche Veränderungen der Leberfunktion wurden bisher in klinischen Studien am Menschen nicht beobachtet.,Such changes in liver function have not been observed in human clinical studies.,Such alterations in liver function have not been seen to date in human clinical studies.,Such changes in liver function have not been observed in human clinical studies.,0.0,smt,2,2_smt,-0.036044422537088394|-0.03692876547574997|0.01244226936250925|-0.009727582335472107|0.01852652058005333
206, Sie dürfen immer nur jeweils ein Pflaster tragen.,Do not use only every patch at a time., Only one patch is to be worn at a time.,Only use one patch at a time.,0.5,smt,2,2_smt,0.10130152106285095|0.1532229632139206|0.09619320183992386|0.20228055119514465|0.15299609303474426
207,Wie wurde Jalra untersucht?,How has Jalra been studied?,How has Jalra been studied?,How has Jalra been studied?,0.0,smt,2,2_smt,-0.06961869448423386|-0.06797204166650772|0.009317818097770214|-0.04260930418968201|-0.007955839857459068
208,"Die Hypertonie war in der Regel leicht bis mäßig, trat in einer frühen Phase der Behandlung auf und sprach auf antihypertensive (blutdrucksenkende) Standardtherapien an.","Hypertension was usually mild to moderate, was more frequent in the early phase of treatment and addressed impaired on antihypertensive (antihypertensive) standard therapy.","Hypertension was usually mild to moderate, occurred early in the course of treatment, and was amenable to management with standard antihypertensive therapy.","Hypertension was usually mild to moderate, occurred in the early phase of treatment and responded to standard antihypetensive therapy.",0.5238095238095238,smt,2,2_smt,0.07701129466295242|0.13964921236038208|0.2808252274990082|0.1836489737033844|0.141609787940979
209,"Bei versehentlicher Selbstinjektion des Impfstoffes wird angeraten, einen Arzt aufzusuchen und ihm die Gebrauchsinformation oder das Etikett zu zeigen.","In case of accidental self injection of the vaccine, it is advised to seek medical advice and show the package leaflet or the label to the physician.","In case of accidental self-administration, seek medical advice immediately and show the package leaflet or the label to the physician.","In case of accidental self injection of the vaccine, it is advised to seek medical advice and show the package leaflet or the label to the physician.",0.0,smt,2,2_smt,0.03770468011498451|0.0711030587553978|0.031187614426016808|0.10679452866315842|0.10656646639108658
210,"Falls wiederholte oder schwere niedrige Blutzuckerspiegel auftreten, informieren Sie bitte Ihren Arzt oder Ihr Krankenhaus und ziehen Sie die Notwendigkeit einer Reduktion oder einer Unterbrechung der Insulininfusion in Betracht.","If repeated or severe low blood glucose levels occur, please tell your doctor or clinic and consider the need to reduce or pump malfunction should be considered.","If repeated or severe low blood glucose levels occur, notify your health care professional and consider the need to reduce or stop your insulin infusion.","If repeated or severely low blood glucose levels occur, please tell your doctor or clinic and consider the need for a resuction or an interruption in the insulin infusion.",0.3225806451612903,smt,2,2_smt,0.11462397128343582|0.18426725268363953|0.27867773175239563|0.224473237991333|0.17666879296302795
211,Eine Anpassung der Dosierung von Ritonavir kann notwendig sein.,The dose of ritonavir may be necessary.,The dose of ritonavir may need adjusting.,An adjustment of the dose of Ritonavir may be necessary.,0.2727272727272727,smt,2,2_smt,0.04400807246565819|0.0429082065820694|0.0571366623044014|0.11851833760738373|0.08310957998037338
212,kann dies auf Leberschäden hinweisen.,this can be suggestive of hepatic impairment.,Other possible side effects with PRODUCT NAME:,this can be suggestive of hepatic impairment.,0.0,smt,2,2_smt,0.09693959355354309|0.14337247610092163|0.10646911710500717|0.2165365070104599|0.16765430569648743
213,"Die Behandlung sollte so lange fortgeführt werden, wie ein klinischer Nutzen zu beobachten ist.",Treatment should be continued as long clinical benefits are observed.,"There is limited information on the use of Lysodren in children, but a daily starting dose of 1.5 to 3.5 g per square metre body surface area (calculated using the child ’ s height and weight) is recommended. Lysodren is not recommended for use in patients with severe liver or kidney problems, and it should be used with caution in those with mild or moderate liver or kidney problems.",Treatment should be continued as long clinical benefits are observed.,0.0,smt,2,2_smt,0.16914302110671997|0.2387688010931015|0.15295696258544922|0.30369576811790466|0.235760897397995
214,Nicht gebrauchte Spritzen oder Abfall sollten entsprechend den örtlich gültigen Vorschriften entsorgt werden.,Any unused product or waste material should be applied according to the current veterinary medicinal product must be discarded.,e prevent needle stick injuries following injection. ng Any unused product or waste material should be disposed of in accordance with local requirements.,Any unused product or waste material should be disposed of according to the current local ordinances.,0.4705882352941176,smt,2,2_smt,0.11676212400197983|0.18847915530204773|0.4369824230670929|0.2490563988685608|0.18589183688163757
215,Bei Patienten mit Schlafwandeln sollte an das Risiko einer Verletzung gedacht werden.,In patients with somnambulism should be experienced on the risk of needlestick injury.,The risk of injury or self-harm should be borne in mind in any patient with sleepwalking.,In patients with somnambulism the risk of injury should be considered.,0.4166666666666667,smt,2,2_smt,0.25529080629348755|0.3581051230430603|0.426076203584671|0.42198771238327026|0.34262561798095703
216,Inverkehrbringen Sanofi-Synthelabo S.A.,Union for Sanofi-Synthelabo S. A.,Sanofi-Synthelabo S. A.,Marketing Authorisation Holder Sanofi-Synthelabo S. A.,0.375,smt,2,2_smt,0.005733700934797525|0.013820525258779526|0.12305334955453873|0.04785331338644028|0.054998211562633514
217,"Der primäre Wirksamkeitsendpunkt war das Auftreten bewiesener/wahrscheinlicher IFIs zur Woche 16 nach Randomisierung, das durch ein unabhängiges, verblindetes externes Expertengremium bestimmt wurde.","The primary efficacy endpoint was the incidence of proven / probable IFIs at week 16 after randomisation, determined by a blinded, the first Expertengremium.","The primary efficacy endpoint was the incidence of proven/ probable IFIs at 16 weeks post-randomization as determined by an independent, blinded external expert panel.","The primary efficacy endpoint was the incidence of proven/probable IFIs at week 16 after randomisation, determined by a blinded, independent external panel of experts.",0.1724137931034483,smt,2,2_smt,0.08319078385829926|0.14882324635982513|0.16318455338478088|0.22133426368236542|0.17709073424339294
218,62 ähnlich ist. Die begrenzten Daten zu AVANDAMET entsprechen ebenfalls diesem kombinierten Nebenwirkungsprofil.,62. The limited data on AVANDAMET also correspond to this combined adverse reaction profile.,Data with AVANDAMET is also consistent with this combined adverse reaction profile.,62. The limited data on AVANDAMET also corresponds to these combined adverse reaction profile.,0.125,smt,2,2_smt,0.01290440745651722|0.02987910807132721|0.053846437484025955|0.0768771842122078|0.07550400495529175
219,Wofür wird Micardis angewendet?,What is Micardis used for?,What is Micardis used for?,What is Micardis used for?,0.0,smt,2,2_smt,-0.05998880788683891|-0.06081116199493408|0.008440281264483929|-0.03946955129504204|-0.0032616499811410904
220,"Um eine unerwünschte Akkumulation im Tagesverlauf zu vermeiden, ist bei diesen Patienten während der anfänglichen Dosistitration besonders vorsichtig vorzugehen.","In order to avoid the unwanted accumulation in the Tagesverlauf, in these patients during the initial titration.","To avoid undesired accumulation over the day, special caution has to be exercised with these patients during initial dose titration.","In order to avoid unwanted accumulation in the course of the day, special care should be taken when dealing with these patients during the initial titration.",0.4285714285714285,smt,2,2_smt,0.26745134592056274|0.3783029317855835|0.34217941761016846|0.4393446445465088|0.3852905333042145
221,"Die skalierte Dosierpipette fasst bis zu 1.000 mg Levetiracetam (entsprechend 10 ml), die Skalierungsschritte betragen 25 mg (entsprechend 0,25 ml).","The 6-8 which is packaged with an oral dosing syringe summarises up to 1,000 mg levetiracetam (corresponding to 10 ml), titrating the Skalierungsschritte 25 mg (equivalent to 0.25 ml).","The graduated oral syringe contains up to 1,000 mg levetiracetam (corresponding to 10 ml) with a graduation every 25 mg (corresponding to 0.25 ml).","The scaled dosage pipette holds up to 1,000 mg levetiracetam (corresponding to 10 ml), the scaling measure is 25 mg (equivalent to 0.25 ml).",0.4666666666666667,smt,2,2_smt,0.054480500519275665|0.07369456440210342|0.16494569182395935|0.11502779275178909|0.09541697055101395
222,"Für den Fall einer allergischen Reaktion während einer Verabreichung von MabThera sollen Arzneimittel zur Behandlung von Überempfindlichkeitsreaktionen wie z.B. Epinephrin (Adrenalin), Antihistaminika und Glukokortikoide für den sofortigen Einsatz zur Verfügung stehen.","In the event of an allergic reaction during administration of MabThera medicines for the treatment of hypersensitivity reactions, e. g. epinephrine (adrenaline), antihistamines and corticosteroids for immediate use should be available.","Medicinal products for the treatment of hypersensitivity reactions, e. g., epinephrine (adrenaline), antihistamines and glucocorticooids, should be available for immediate use in the event of an allergic reaction during administration of MabThera.","In the event of an allergic reaction during administration of MabThera, medicines for the treatment of hypersensitivity reactions, e. g. epinephrine (adrenaline), antihistamines and corticosteroids for immediate use should be available.",0.027027027027027,smt,2,2_smt,0.017004113644361496|0.03682710975408554|0.060312896966934204|0.060782648622989655|0.0737026259303093
223,"In der Original Flasche aufbewahren, um den Inhalt vor Feuchtigkeit zu schützen.","Store in the original bottle in order to protect from light, in the product.",Store in the original bottle in order to protect from moisture.,"Store in the original bottle in order to protect from light, in the product.",0.0,smt,2,2_smt,0.09108931571245193|0.11915075033903122|0.1798333376646042|0.2009832262992859|0.1609540432691574
224,"4 (siehe Abschnitt 4.5). Falls der Einsatz von Antazida während der Behandlung mit Tarceva als notwendig erachtet wird, sollte die Einnahme wenigstens 4 Stunden vor oder 2 Stunden nach der täglichen Tarceva Dosis erfolgen.","4 (see section 4.5). If the use of antacids is considered necessary, they should be taken at least 4 hours before or 2 hours after the daily dose of Tarceva during treatment with Tarceva.","If the use of antacids is considered necessary during treatment with Tarceva, they should be taken at least 4 hours before or 2 hours after the daily dose of Tarceva.","4 (see section 4.5). If the use of antacids is considered necessary, they should be taken at least 4 hours before or 2 hours after the daily dose of Tarceva during treatment with Tarceva.",0.0,smt,2,2_smt,-0.003286603605374694|-0.005500288680195808|0.046662937849760056|0.02795294113457203|0.044383347034454346
225,"Die präklinischen Studien, einschließlich konventioneller Studien zur allgemeinen Pharmakologie, zur Genotoxizität und zum kanzerogenem Potential lassen keine besonderen Gefahren für den Menschen erkennen.","The preclinical studies, including special hazard for humans based on conventional studies of global pharmacology, genotoxicity, carcinogenic potential kanzerogenem Non-clinical data reveal no special hazard to humans.","Preclinical data reveal no special hazard for humans based on conventional studies of general pharmacology, genotoxicity and carcinogenic potential.","The preclinical studies of conventional studies of general pharmacology, genotoxicity and carcinogenic potential revealed no special hazard to humans.",0.6666666666666666,smt,2,2_smt,0.12390870600938797|0.2071007639169693|0.26758018136024475|0.20893654227256775|0.18771271407604218
226,Nicht über 25ºC lagern.,Do not store above 25 ° C.,195 Do not store above 25°C.,Do not store above 25 ° C.,0.0,smt,2,2_smt,-0.01598665863275528|-0.026636434718966484|0.009909088723361492|0.019978206604719162|0.028900757431983948
227,Das in diesen klinischen Studien beobachtete Sicherheitsprofil von Biograstim war dem des in diesen Studien verwendeten Referenzpräparats vergleichbar.,The observed in these clinical studies safety profile of Biograstim was comparable to the reference product used in these reference product used in these studies.,The safety profile of Biograstim observed in these clinical studies was consistent with that reported with the reference product used in these studies.,The observations of these clinical studies on the safety profile of Biograstim was comparable to the reference product used in these studies.,0.3478260869565217,smt,2,2_smt,0.06014878302812576|0.09687560796737671|0.2443539947271347|0.15671135485172272|0.12756109237670898
228,"Der Wirkstoff in Myfenax, Mycophenolatmofetil, ist ein Immunsuppressivum. Im Körper wird es zu Mycophenolsäure umgewandelt, die ein Enzym mit der Bezeichnung „Inosinmonophosphat- dehydrogenase“ blockiert.","The active substance in Myfenax, mycophenolate mofetil, is an immunosuppressant in transplants, in one study with a total of 1,493 adults following kidney enzyme.","This makes them less effective at recognising and attacking the transplanted organ, lowering the risk of the organ being rejected.","The active substance in Myfenax, mycophenolate mofetil, is an immunosuppressant. In the body it is metabolised to mycophenolic acid, which blocks an enzyme with the identification IMP dehydrogenase.",0.5757575757575758,smt,2,2_smt,0.40026894211769104|0.4925991892814636|0.36525577306747437|0.5284045338630676|0.45892956852912903
229,zu Den vollständigen Wortlaut des EPAR für Quintanrix finden Sie hier.,The full EPAR for up for Quintanrix can be found here.,This summary was last updated in 04-2008.,The full EPAR for up for Quintanrix can be found here.,0.0,smt,2,2_smt,0.28527581691741943|0.34921297430992126|0.29934024810791016|0.4199255704879761|0.36637330055236816
230,"8/38 Zur Weiterbehandlung können Flexicam 1,5 mg/ml Suspension zum Eingeben für Hunde in einer Dosierung von 0,1 mg Meloxicam/kg Körpergewicht 24 Stunden nach der Injektion eingesetzt werden.","8 / 34 may be used for continuation of Flexicam 1.5 mg / ml oral suspension for dogs of treatment at a dosage of 0.1 mg meloxicam / kg body weight, 24 hours after administration of the injection.","Flexicam 1.5 mg/ ml oral suspension may be used for continuation of treatment at a dosage of 0.1 mg meloxicam/ kg body weight, 24 hours after administration of the injection.","8/34 may be used for continuation of Flexicam 1.5 mg/ml oral suspension for dogs at a dosage of 0.1 mg meloxicam/kg body weight, 24 hours after administration of the injection.",0.0526315789473684,smt,2,2_smt,0.03546926751732826|0.06111033260822296|0.08431309461593628|0.10410340875387192|0.09228891134262085
231,"Xiliarx 50 mg Tabletten sind in Packungen mit 7, 14, 28, 30, 56, 60, 90, 112, 180 oder 336 Tabletten und in Bündelpackungen mit 336 (3x112) Tabletten erhältlich.","Xiliarx 50 mg tablets are available in packs containing 7, 14, 28, 30, 56, 60, 90, 112, 180 or 336 tablets and in multipacks containing 336 (3x112) tablets.","Xiliarx 50 mg tablets are available in packs containing 7, 14, 28, 30, 56, 60, 90, 112, 180 or 336 tablets and in multipacks containing 336 (3x112) tablets.","Xiliarx 50 mg tablets are available in packs containing 7, 14, 28, 30, 56, 60, 90, 112, 180 or 336 tablets and in multipacks containing 336 (3x112) tablets.",0.0,smt,2,2_smt,-0.041568391025066376|-0.049930207431316376|0.011204922571778297|-0.03419021517038345|0.006449257023632526
232,Führen Sie die Injektion entsprechend der Anweisung Ihres Arztes durch.,Inject as instructed by your health care professional.,Follow the injection procedure as instructed by your health care professional.,Inject as instructed by your health care professional.,0.0,smt,2,2_smt,0.03626614809036255|0.039509810507297516|0.015624526888132095|0.09759468585252762|0.095729298889637
233,Bitte lesen und befolgen Sie diese Bedienungsanleitung genau.,Please read and follow these instructions exactly.,Read and follow all of these instructions carefully.,Please read and follow these instructions exactly.,0.0,smt,2,2_smt,0.005411023739725351|0.0012790132313966751|0.015457885339856148|0.04313879460096359|0.051043346524238586
234,"Entfernen Sie NICHT den grauen Stopfen oder den Aluminiumring, der sich rund um den oberen Teil der Durchstechflasche befindet (siehe Abb. 1).",Do NOT remove the grey stopper or aluminium ring around the top of the vial (see Diagram 1).,DO NOT remove the grey stopper or aluminium ring around the top of the vial (see Diagram 1).,Do NOT remove the grey stopper or aluminium ring around the top of the vial (see Diagram 1).,0.0,smt,2,2_smt,-0.031098945066332817|-0.03516890108585358|0.010429213754832745|-0.0030572526156902313|0.025609800592064857
235,Bei Untersuchungen mit anderen Interferonen konnte eine Speziesspezifität nachgewiesen werden.,In Studies with other interferons have demonstrated species specificity.,Studies with other interferons have demonstrated species specificity.,"In studies with other interferons, a species specificity could be demonstrated.",0.3846153846153846,smt,2,2_smt,0.015289541333913803|0.03519773110747337|0.17898526787757874|0.08783316612243652|0.07944143563508987
236,"Vedaprofen ist ein nichtsteroidales Antiphlogistikum (NSAID), welches zur Gruppe der Arylpropionsäurederivate gehört.","Vedaprofen is a non-steroidal anti-inflammatory drug (NSAID), belongs to the group of Arylpropionsäurederivate.",Vedaprofen is a non-steroidal anti-inflammatory drug (NSAID) belonging to the propionic acid derivate group.,Vedaprofen is a non-steroidal anti-inflammatory drug (NSAID) which belongs to the group of propionic acid derivate group.,0.25,smt,2,2_smt,0.024979785084724426|0.041180048137903214|0.08364236354827881|0.08344072848558426|0.08301357179880142
237,"Salzsäure, Natriumhydroxid (zur pH-Einstellung).","hydrochloric acid, sodium hydroxide (to adjust pH).","Hydrochloric acid, sodium hydroxide (for pH adjustment).","Hydrochloric acid, sodium hydroxide (to adjust pH).",0.0,smt,2,2_smt,-0.030894845724105835|-0.02419624663889408|0.010923872701823711|0.005461063701659441|0.026999905705451965
238,"Die wichtigsten zu harmonisierenden Abschnitte waren: Abschnitt 4.1, 4.2, 4.3, 4.4 und 4.6 der Zusammenfassung der Merkmale des Arzneimittels.","The main cause harmonisierenden sections were: section 4.1, 4.2, 4.3, 4.4 and 4.6 of the SPC.","The main areas for harmonisation were: the sections 4.1, 4.2, 4.3, 4.4 and 4.6 of the summary of product information (SPC).","The main cause harmonising sections were: section 4.1, 4.2, 4.3, 4.4 and 4.6 of the SPC.",0.0476190476190476,smt,2,2_smt,0.1756039559841156|0.23764905333518982|0.1085355132818222|0.2980633080005646|0.25428757071495056
239,Ethnische Unterschiede ACE-Hemmer verursachen bei Patienten mit schwarzer Hautfarbe häufiger angioneurotische Ödeme als bei Patienten mit nicht schwarzer Hautfarbe.,Ethnic differences of ACE inhibitors cause a higher in patients with Black angioedema than in non-black patients.,Ethnic differences ACE inhibitors cause higher rate of angioedema in black patients than in non black patients.,Ethnic differences: ACE inhibitors cause angioedema more frequently in patients with black skin colour than in patients with non-black skin colour.,0.4347826086956521,smt,2,2_smt,0.04376409947872162|0.06398290395736694|0.19879721105098724|0.12617208063602448|0.09568814933300018
240,Nach Markteinführung gab es Berichte schwerwiegender Fälle einschließlich eines tödlich verlaufenden Falles von Herpesenzephalitis.,"There have also been post-marketing reports of serious cases of rash, including fatal Falles of Herpesenzephalitis.","In post marketing experience, there have been reports of serious cases, including one fatal case of herpes encephalitis.","There have also been post-marketing reports of serious cases, including one fatal case of herpesviral encephalitis.",0.3333333333333333,smt,2,2_smt,0.041575752198696136|0.06488150358200073|0.06807513535022736|0.1196487694978714|0.09916592389345169
241,"Außerdem erhalten Ärzte einen „Dosierungsrechner“, mit dessen Hilfe sie die zu injizierende Menge Nplate berechnen können.","will also receive a ""Dosierungsrechner to help them calculate the volumes of Nplate.",Doctors will also receive a ‘ dosing calculator’ to help them calculate the volumes of Nplate that need to be injected.,"Doctors also receive a ""dosage calcculator"" to help them calculate the volumes of Nplate to in inject.",0.35,smt,2,2_smt,0.12338409572839737|0.20718352496623993|0.18563386797904968|0.26468297839164734|0.21068958938121796
242,Forsteo kann zu einem Anstieg der Kalziummenge in Ihrem Urin führen.,Forsteo may result in an increase in Kalziummenge in your urine.,FORSTEO may cause an increase in the amount of calcium in your urine.,Forsteo may result in an increase in calcium concentration in your urine.,0.1538461538461538,smt,2,2_smt,0.0800730362534523|0.13065941631793976|0.06432097405195236|0.16152971982955933|0.1446072906255722
243,"Wenn eine Erhöhung der FSH-Dosis 103 angezeigt ist, sollte die Anpassung der Dosis vorzugsweise in 7-14tägigen Intervallen und in Schritten von 37,5-75 I.E. erfolgen.","If an FSH dose increase is deemed appropriate, dose adaptation should preferably be at 7-14 day intervals and preferably with 37.5-75 IU increments.","If an FSH dose increase is deemed appropriate, dose adaptation should preferably be at 7-14 day intervals and preferably with 37.5-75 IU increments.","If an FSH dose increase is deemed appropriate, dose adaptation should preferably be carried out at 7-14 day intervals and preferably with 37.5-75 IU increments.",0.074074074074074,smt,2,2_smt,-0.019074616953730583|-0.021655598655343056|0.02088845707476139|0.013739565387368202|0.03747761994600296
244,"Die Patienten waren bei Beginn der Behandlung zwischen 6 Monate und 3,5 Jahre alt.",Patients had after initiation of therapy between 6 months and 3.5 years of age.,Subjects ranged in age from 6 months to 3.5 years at initiation of treatment.,Patients were between 6 months and 3.5 years of age after initiation of therapy.,0.1333333333333333,smt,2,2_smt,0.10801613330841064|0.16173231601715088|0.1555979996919632|0.20778679847717285|0.17841888964176178
245,"Sicherstellen, dass alle Verbindungen fest sind.",gastropathy that all the container.,Ensure all connections are tight.,Ensure that all connections are secure.,0.5714285714285714,smt,2,2_smt,0.5258112549781799|0.5978029370307922|0.6300680637359619|0.6132993698120117|0.5800815224647522
246,"Irbesartan Hydrochlorothiazide Winthrop 150 mg/12,5 mg Tabletten.",Irbesartan Hydrochlorothiazide Winthrop 150 mg / 12.5 mg tablets.,Irbesartan Hydrochlorothiazide Winthrop 150 mg/ 12.5 mg tablets.,Irbesartan Hydrochlorothiazide Winthrop 150 mg / 12.5 mg tablets.,0.0,smt,2,2_smt,-0.028844382613897324|-0.03044125996530056|0.011665038764476776|0.0037372582592070103|0.01918693631887436
247,"Jede Fertigspritze enthält 0,20 mg Phenylalanin.",Each pre-filled syringe contains 0.20 mg phenylalanine.,Each pre-filled syringe contains 0.20 mg phenylalanine.,Each pre-filled syringe contains 0.20 mg phenylalanine.,0.0,smt,2,2_smt,-0.05510687828063965|-0.058026693761348724|0.008869150653481483|-0.027337199077010155|0.004601760767400265
248,Diese Aktualisierung könnte freilich durch eine Typ-II-Änderung auf nationaler Ebene erfolgen.,This update may be freilich by • The national level.,This could indeed be done through a type II variation at national level.,This update may be voluntarily carried out on a national level.,0.4166666666666667,smt,2,2_smt,0.31752878427505493|0.4526824951171875|0.4489695429801941|0.5070421695709229|0.41075217723846436
249,TMZ wurde als Salvage-Therapie in der Folgephase an 161 von 282 Patienten (57%) des RT (allein) Arms und an 62 von 277 (22%) des TMZ + RT Arms verabreicht.,"41 TMZ was administered as salvage therapy in the follow-up phase in 161 patients of the 282 (57%) in the RT alone arm, and 62 patients of the 277 (22%) in the TMZ + RT arm.","86 TMZ was administered as salvage therapy in the follow-up phase in 161 patients of the 282 (57%) in the RT alone arm, and 62 patients of the 277 (22%) in the TMZ + RT arm.",41 TMZ was administered as salvage therapy in the follow-up phase in 161 of 282 patients (57%) in the RT (alone) arm and 62 of 277 patients (22%) in the TMZ + RT arm.,0.2093023255813953,smt,2,2_smt,-0.008839445188641548|-0.01782778836786747|0.01714668609201908|0.022306840866804123|0.04337785392999649
250,"Welche Konsequenzen hat die Rücknahme für Patienten, die derzeit an klinischen Studien bzw. „Compassionate-Use“ -Programmen mit Advexin teilnehmen?",What are the consequences of the withdrawal for patients undergoing clinical trials or compassionate use programmes with Advexin?,What are the consequences of the withdrawal for patients undergoing clinical trials or compassionate use programmes with Advexin?,What are the consequences of the withdrawal for patients undergoing clinical trials or compassionate use programmes with Advexin?,0.0,smt,2,2_smt,-0.04132353141903877|-0.04296787828207016|0.01224338635802269|-0.0015448685735464096|0.02258290722966194
251,"Die Daten zeigen, dass Abacavir und Lamivudin in das zentrale Nervensystem (ZNS) eindringen und in der Zerebrospinalflüssigkeit nachweisbar sind.",Data show that abacavir and lamivudine penetrate the central nervous system (CNS) and dabigatran in the cerebrospinal fluid.,Data show that abacavir and lamivudine penetrate the central nervous system (CNS) and reach the cerebrospinal fluid (CSF).,Data show that abacavir and lamivudine penetrate the central nervous system (CNS) and are traceable in the cerebrospinal fluid.,0.0909090909090909,smt,2,2_smt,0.04862097650766373|0.06639958918094635|0.05220891162753105|0.11020790040493011|0.09684335440397263
252,CEPROTIN gehört zu einer Klasse von Arzneimitteln die Antithrombotika genannt werden.,CEPROTIN belongs to a class of medicines called the antithrombotic agents.,CEPROTIN belongs to a class of medicines called antithrombotics.,CEPROTIN belongs to a class of medicines called the antithrombotic agents.,0.0,smt,2,2_smt,-0.032263293862342834|-0.041037075221538544|0.011161688715219498|-0.008144086226820946|0.024545790627598763
253,"11 Diabetiker Die Bioverfügbarkeit (AUC) von Tadalafil war bei Diabetikern etwa 19% niedriger, als der AUC- Wert von gesunden Probanden.",11 Patients with diabetes Tadalafil exposure (AUC) in patients with diabetes was approximately 19% lower than the AUC value for healthy subjects.,10 Patients with diabetes Tadalafil exposure (AUC) in patients with diabetes was approximately 19% lower than the AUC value for healthy subjects.,11 Patients with diabetes Tadalafil exposure (AUC) in patients with diabetes was approximately 19% lower than the AUC value for healthy subjects.,0.0,smt,2,2_smt,-0.02153165638446808|-0.018648391589522362|0.023355435580015182|0.010312406346201897|0.03094855509698391
254,Erkrankungen des Nervensystems:,Nervous system disorders:,Nervous system disorders Common:,Nervous system disorders:,0.0,smt,2,2_smt,-0.07132498919963837|-0.06874625384807587|0.010317781940102577|-0.04516575485467911|-0.008330361917614937
255,"Agenerase Lösung zum Einnehmen ist bei Patienten, die mit Metronidazol behandelt werden, kontraindiziert (siehe Abschnitt 4.3).","Agenerase oral solution is preferable in patients who are being treated with metronidazole, is contraindicated (see section 4.3).",Agenerase oral solution is contraindicated in patients treated with metronidazole (see section 4.3).,Agenerase oral solution is contraindicated in patients who are being treated with metronidazole (see section 4.3).,0.2105263157894736,smt,2,2_smt,0.033801157027482986|0.05537808686494827|0.20198222994804382|0.09183245152235031|0.08211293071508408
256,Ivabradin hat eine geringe Affinität zu CYP3A4 und zeigt keine klinisch relevante CYP3A4 Induktion oder Hemmung. Daher ist eine Veränderung des CYP3A4-Substrat-Metabolismus oder der Plasmakonzentrationen unwahrscheinlich.,"Ivabradine has a low affinity for CYP3A4 and shows no clinically relevant CYP3A4 inhibition or induction and, therefore, no change in CYP3A4-Substrat-Metabolismus or plasma concentrations is unlikely.","Ivabradine has low affinity for CYP3A4, shows no clinically relevant CYP3A4 induction or inhibition and is therefore unlikely to modify CYP3A4 substrate metabolism or plasma concentrations.","Ivabradine has a low affinity for CYP3A4 and shows no clinically relevant CYP3A4 inhibition or induction and, therefore, change to the CYP3A4 substrate metabolism or plasma concentrations is unlikely.",0.1875,smt,2,2_smt,0.028793226927518845|0.06317059695720673|0.06787653267383575|0.09439738094806671|0.08938479423522949
257,* Die Häufigkeit für das Auftreten dieser Ereignisse wurde in den Placebogruppen der klinischen Studien als „häufig“ klassifiziert.,"* The frequency for the background incidence of these events, as taken from placebo group data from clinical trials category'common '.","24 *The frequency category for the background incidence of this event, as taken from placebo group data from clinical trials, is'common '.",* The frequency for the incidence of these events was classified in the placecbo group in clinical studies as common.,0.5714285714285714,smt,2,2_smt,0.04997961223125458|0.07065276056528091|0.13705560564994812|0.14468927681446075|0.1105421781539917
