index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
643,Prüfen Sie das Verfalldatum auf dem Etikett der Durchstechflasche (EXP:).,Check the expiry date on the vial label (EXP:).,Check the expiry date on the vial label (EXP).,"[0.027318760752677917, 0.03620968759059906, 0.027345914393663406, 0.03444147855043411, 0.02159806527197361, 0.019574308767914772, 0.021496588364243507, 0.020235519856214523, 0.030254868790507317, 0.027749452739953995, 0.03212503716349602, 0.025289297103881836, 0.02452644146978855, 0.023594718426465988, 0.022369185462594032, 0.027813665568828583, 0.020229842513799667, 0.01873214729130268, 0.030926533043384552, 0.0314764529466629, 0.027259480208158493, 0.02487441711127758, 0.020969310775399208, 0.021924346685409546, 0.023248862475156784, 0.02023298479616642, 0.017106005921959877, 0.028423972427845, 0.023613758385181427, 0.023799441754817963, 0.02446121722459793, 0.03266165405511856, 0.02067812904715538, 0.034488461911678314, 0.02556762285530567, 0.029981832951307297, 0.02019609697163105, 0.029856953769922256, 0.028964050114154816, 0.04775416851043701, 0.02915431186556816, 0.029296625405550003, 0.027040420100092888, 0.03758949041366577, 0.03654228523373604, 0.038886502385139465, 0.026471635326743126, 0.026654096320271492, 0.02170606516301632, 0.031136028468608856, 0.025116126984357834, 0.026688972488045692, 0.02336070127785206, 0.0264948271214962, 0.022335879504680634, 0.026578977704048157, 0.02848351001739502, 0.028710462152957916, 0.04083510488271713, 0.021086469292640686, 0.025885384529829025, 0.022104887291789055, 0.031081708148121834, 0.03100554458796978, 0.023048799484968185, 0.02909957244992256, 0.02862478792667389, 0.01830741949379444, 0.026071513071656227, 0.019486408680677414, 0.028944462537765503, 0.021684689447283745, 0.03603508323431015, 0.019175732508301735, 0.026775989681482315, 0.026746025308966637, 0.019039278849959373, 0.03490499034523964, 0.028325330466032028, 0.027707800269126892, 0.04154188558459282, 0.024926990270614624, 0.024134976789355278, 0.02218586765229702, 0.028367195278406143, 0.0236615352332592, 0.0325305201113224, 0.023941854014992714, 0.03557037189602852, 0.020659901201725006, 0.0289266686886549, 0.03819752112030983, 0.015924884006381035, 0.020426074042916298, 0.040465131402015686, 0.020110774785280228, 0.019712096080183983, 0.0364399328827858, 0.023332495242357254, 0.02989918179810047]",Check the expiry date on the vial label (EXP:).,de-en,0.0,smt,4,4_smt
644,"Dosierung bei eingeschränkter Nierenfunktion, Dialysepatienten und älteren Patienten:","Dosage in case of reduced renal function, dialysis patients and elderly patients:","Dosage regimen in renal impairment, in dialysis patients and elderly:","[0.040082305669784546, 0.053172335028648376, 0.03418508544564247, 0.022619161754846573, 0.018236463889479637, 0.028071068227291107, 0.019234970211982727, 0.01963200606405735, 0.02511228434741497, 0.029745763167738914, 0.03019861876964569, 0.01926920935511589, 0.025426529347896576, 0.02078714221715927, 0.025779565796256065, 0.026927143335342407, 0.022861354053020477, 0.023885982111096382, 0.025755364447832108, 0.028309287503361702, 0.020585497841238976, 0.02601640671491623, 0.027438746765255928, 0.024419626221060753, 0.024940399453043938, 0.027093587443232536, 0.02587832137942314, 0.025132594630122185, 0.030470890924334526, 0.02193358726799488, 0.04244156554341316, 0.03382301330566406, 0.026255453005433083, 0.027130842208862305, 0.021725032478570938, 0.03596986085176468, 0.026846088469028473, 0.0237259604036808, 0.030659586191177368, 0.022862831130623817, 0.02533009834587574, 0.03337103873491287, 0.025114690884947777, 0.01937106065452099, 0.025652136653661728, 0.03552784025669098, 0.02874225191771984, 0.02886260487139225, 0.027215132489800453, 0.02881033904850483, 0.03305325657129288, 0.04460335895419121, 0.025217330083251, 0.017247837036848068, 0.029516004025936127, 0.027536924928426743, 0.019042352214455605, 0.029124250635504723, 0.033769287168979645, 0.023235831409692764, 0.02799336053431034, 0.02875293605029583, 0.025567399337887764, 0.017726557329297066, 0.027546795085072517, 0.02203151397407055, 0.021799908950924873, 0.020149249583482742, 0.02476358972489834, 0.018724197521805763, 0.02468375489115715, 0.030986201018095016, 0.037988435477018356, 0.01985052414238453, 0.025570783764123917, 0.025693507865071297, 0.024547947570681572, 0.040684137493371964, 0.041437916457653046, 0.018391629680991173, 0.02188180387020111, 0.027986472472548485, 0.021339185535907745, 0.02386179193854332, 0.02574167028069496, 0.022161439061164856, 0.028597744181752205, 0.034701354801654816, 0.02951393648982048, 0.019832609221339226, 0.03675508871674538, 0.03084956854581833, 0.023946573957800865, 0.02170192264020443, 0.0304290559142828, 0.02770933322608471, 0.049974922090768814, 0.023890597745776176, 0.021560577675700188, 0.02423878014087677]","Dosage in case of reduced renal function, dialysis patients and elderly patients:",de-en,0.0,smt,4,4_smt
645,rechtfertigt eine klinische Überwachung auf Sedierung und kognitive Effekte.,the potential benefit justifies the potential clinical monitoring on sedation and cognitive effects.,clinical monitoring for sedation and cognitive effects.,"[0.21687237918376923, 0.20615673065185547, 0.18472829461097717, 0.21075354516506195, 0.20188042521476746, 0.22221507132053375, 0.18110139667987823, 0.15991294384002686, 0.16475024819374084, 0.19148924946784973, 0.25958874821662903, 0.22466355562210083, 0.1899525374174118, 0.23393672704696655, 0.21097078919410706, 0.28239378333091736, 0.20095321536064148, 0.25176098942756653, 0.19928912818431854, 0.22715453803539276, 0.18297769129276276, 0.15621121227741241, 0.2230885624885559, 0.1982513964176178, 0.16996349394321442, 0.22523710131645203, 0.21546567976474762, 0.1582430750131607, 0.18812602758407593, 0.1694733202457428, 0.18502308428287506, 0.2588593363761902, 0.22070647776126862, 0.1501554250717163, 0.21719369292259216, 0.22274138033390045, 0.16599340736865997, 0.24476221203804016, 0.24597492814064026, 0.300482839345932, 0.23393748700618744, 0.21291781961917877, 0.20677457749843597, 0.21352995932102203, 0.18219493329524994, 0.24930326640605927, 0.1787918210029602, 0.17805816233158112, 0.20924820005893707, 0.1950369030237198, 0.2816854417324066, 0.2239292412996292, 0.2589770555496216, 0.19419169425964355, 0.17039626836776733, 0.14945675432682037, 0.21605658531188965, 0.1945287138223648, 0.24858681857585907, 0.25983747839927673, 0.21893303096294403, 0.23483870923519135, 0.22074531018733978, 0.2849826514720917, 0.17692632973194122, 0.2678817808628082, 0.1701137125492096, 0.24583148956298828, 0.20912396907806396, 0.23917415738105774, 0.21451519429683685, 0.143380269408226, 0.25961190462112427, 0.31645387411117554, 0.1995697021484375, 0.2368156760931015, 0.22933712601661682, 0.241656094789505, 0.18669456243515015, 0.216471329331398, 0.1963246762752533, 0.1768820732831955, 0.24057693779468536, 0.1725381314754486, 0.17027968168258667, 0.24877384305000305, 0.1947970688343048, 0.23429106175899506, 0.19122135639190674, 0.23781466484069824, 0.24856966733932495, 0.20239326357841492, 0.238522008061409, 0.2149244248867035, 0.23981758952140808, 0.1984817534685135, 0.19005899131298065, 0.21987538039684296, 0.20752912759780884, 0.21291899681091309]",the potential benefit justifies the potential clinical monitoring on sedation and cognitive effects.,de-en,0.0,smt,4,4_smt
646,"Wenn Blut in die Spritze gelangt ist, verwerfen Sie die Spritze samt Suspension und bereiten Sie das Arzneimittel erneut zu.","If blood enters the syringe, discard the syringe pointing suspension and prepare the medicine again.","If any blood is drawn into the syringe, the syringe and the dose should be discarded and fresh drug prepared.","[0.16227778792381287, 0.1387845128774643, 0.11399386823177338, 0.1522010862827301, 0.1414901614189148, 0.1785658299922943, 0.13922302424907684, 0.17561548948287964, 0.15882863104343414, 0.14163103699684143, 0.15063905715942383, 0.13108941912651062, 0.14483359456062317, 0.1254531890153885, 0.12788788974285126, 0.13169589638710022, 0.13464024662971497, 0.145843043923378, 0.13028980791568756, 0.12060518562793732, 0.1519421935081482, 0.12710782885551453, 0.13069528341293335, 0.11913968622684479, 0.17647938430309296, 0.1355709433555603, 0.13406676054000854, 0.1259668916463852, 0.11857496947050095, 0.15726636350154877, 0.1529557853937149, 0.11888747662305832, 0.1265546828508377, 0.13491518795490265, 0.15518730878829956, 0.13360531628131866, 0.10973954200744629, 0.12294090539216995, 0.14099006354808807, 0.182320699095726, 0.13322201371192932, 0.17621956765651703, 0.13751478493213654, 0.13613881170749664, 0.1469983458518982, 0.1390315145254135, 0.13153007626533508, 0.15632812678813934, 0.14455394446849823, 0.14295756816864014, 0.12620143592357635, 0.15366509556770325, 0.15765997767448425, 0.1503356248140335, 0.11790655553340912, 0.1393357664346695, 0.1399928480386734, 0.1569126546382904, 0.12123344838619232, 0.13271982967853546, 0.18150140345096588, 0.16353775560855865, 0.13889868557453156, 0.14932537078857422, 0.13273467123508453, 0.1594841331243515, 0.1274343580007553, 0.18007604777812958, 0.1695358157157898, 0.13889701664447784, 0.1685773879289627, 0.1111881211400032, 0.1642918735742569, 0.14083750545978546, 0.15236376225948334, 0.14234527945518494, 0.13717713952064514, 0.14162589609622955, 0.17316953837871552, 0.13973692059516907, 0.13098256289958954, 0.1384921669960022, 0.13858658075332642, 0.17977169156074524, 0.11539295315742493, 0.16333140432834625, 0.18899241089820862, 0.12209637463092804, 0.14965753257274628, 0.13600848615169525, 0.13584694266319275, 0.14353720843791962, 0.15606780350208282, 0.14344501495361328, 0.13456735014915466, 0.14604459702968597, 0.14218373596668243, 0.12719334661960602, 0.1264169067144394, 0.14793722331523895]","If blood enters the syringe, discard the syringe along with suspension and prepare the medicine again.",de-en,0.1111111111111111,smt,4,4_smt
647,Die Unschädlichheit und Wirksamkeit des Impfstoffes bei männlichen Zuchttieren ist noch nicht belegt.,The Unschädlichheit and efficacy of the vaccine in male breeding animals has not been established yet.,The safety and the efficacy of the vaccine has not been established in breeding males.,"[0.034544531255960464, 0.07167540490627289, 0.046131327748298645, 0.10256332904100418, 0.035460762679576874, 0.04556399956345558, 0.05967823043465614, 0.0525016151368618, 0.037218935787677765, 0.06611449271440506, 0.06342215090990067, 0.046215880662202835, 0.140033558011055, 0.049155186861753464, 0.12149742245674133, 0.06482885777950287, 0.05918004736304283, 0.08644126355648041, 0.04953259974718094, 0.03862866386771202, 0.05894428864121437, 0.04833303391933441, 0.0699285939335823, 0.09465432912111282, 0.10855188220739365, 0.039728663861751556, 0.059230390936136246, 0.046950407326221466, 0.0374906100332737, 0.06710948050022125, 0.06866054981946945, 0.04992702603340149, 0.032054122537374496, 0.07172777503728867, 0.04010816290974617, 0.05506140738725662, 0.03634282201528549, 0.048520322889089584, 0.05089410021901131, 0.05092889815568924, 0.04587549716234207, 0.10014793276786804, 0.11232703179121017, 0.05139056220650673, 0.07810857892036438, 0.04403074085712433, 0.07106347382068634, 0.02944711223244667, 0.040235791355371475, 0.067231185734272, 0.03898058831691742, 0.042468126863241196, 0.05712653696537018, 0.06783971190452576, 0.06849323958158493, 0.043498195707798004, 0.09055174142122269, 0.0441674180328846, 0.04515892267227173, 0.038506608456373215, 0.05680190399289131, 0.060972221195697784, 0.03524390608072281, 0.0682903304696083, 0.04083004593849182, 0.04456312954425812, 0.0768035426735878, 0.07692957669496536, 0.0894668772816658, 0.0912429541349411, 0.040118876844644547, 0.042748864740133286, 0.050550226122140884, 0.06473908573389053, 0.042405687272548676, 0.037239376455545425, 0.06709347665309906, 0.04258967190980911, 0.04290332272648811, 0.0428813211619854, 0.0880659818649292, 0.0401102639734745, 0.034456927329301834, 0.06559907644987106, 0.05153282359242439, 0.08701497316360474, 0.11207278072834015, 0.06916483491659164, 0.04700769484043121, 0.08601117879152298, 0.06766688823699951, 0.07740195840597153, 0.09550822526216507, 0.0538996197283268, 0.04235875979065895, 0.06997249275445938, 0.030247438699007034, 0.04479847103357315, 0.0540008507668972, 0.07142698019742966]",The safety and efficacy of the vaccine in male breeding animals has not been established yet.,de-en,0.0588235294117647,smt,4,4_smt
648,Der induzierende Effekt kann bis zu 2 Wochen nach Therapieabbruch von Johanniskraut anhalten.,The inducing effect may persist for up to 2 weeks after discontinuation of therapy with St John's wort.,The inducing effect may persist up to 2 weeks after cessation of treatment with St. John’ s wort.,"[0.03174858167767525, 0.032643094658851624, 0.028245506808161736, 0.018452709540724754, 0.0223060492426157, 0.0248870886862278, 0.025875277817249298, 0.023384613916277885, 0.02335391379892826, 0.02627919428050518, 0.021887289360165596, 0.0213825274258852, 0.033777378499507904, 0.04244473949074745, 0.030342131853103638, 0.024019816890358925, 0.027164418250322342, 0.021814703941345215, 0.0196852944791317, 0.022495754063129425, 0.0384833924472332, 0.029977085068821907, 0.03906853497028351, 0.025497181341052055, 0.035750988870859146, 0.030477697029709816, 0.040720436722040176, 0.03070136159658432, 0.03030322678387165, 0.020414570346474648, 0.0389348603785038, 0.03123362548649311, 0.031172864139080048, 0.027649328112602234, 0.03667682781815529, 0.031685762107372284, 0.030277952551841736, 0.026834938675165176, 0.02733442187309265, 0.02165166102349758, 0.03523290902376175, 0.03258678317070007, 0.030396629124879837, 0.02828763797879219, 0.025589684024453163, 0.02822110429406166, 0.02844349667429924, 0.032169047743082047, 0.028613870963454247, 0.024848105385899544, 0.028118591755628586, 0.027440914884209633, 0.027584310621023178, 0.03728863596916199, 0.026794448494911194, 0.02833261713385582, 0.03288726881146431, 0.03175877779722214, 0.03723831847310066, 0.040108319371938705, 0.030415698885917664, 0.02376745082437992, 0.02924710139632225, 0.045072685927152634, 0.02851800061762333, 0.024805748835206032, 0.023112354800105095, 0.03689376637339592, 0.01805015467107296, 0.032909199595451355, 0.029907312244176865, 0.03218973055481911, 0.024947166442871094, 0.024965567514300346, 0.028199901804327965, 0.025433868169784546, 0.043171778321266174, 0.023544713854789734, 0.028508532792329788, 0.02401714399456978, 0.02898160181939602, 0.02649795264005661, 0.018914952874183655, 0.03230653703212738, 0.025878584012389183, 0.03254622220993042, 0.020075371488928795, 0.0277561042457819, 0.02777077630162239, 0.03732061758637428, 0.02207079902291298, 0.027333801612257957, 0.026748737320303917, 0.027101188898086548, 0.027135852724313736, 0.0283941850066185, 0.025376882404088974, 0.027854394167661667, 0.02606530301272869, 0.02230331487953663]",The inducing effect may persist for up to 2 weeks after discontinuation of therapy with St John's wort.,de-en,0.0,smt,4,4_smt
649,"Der Vernebler wandelt die Ventavis-Lösung in einen feinen Nebel um, der über den Mund eingeatmet wird.","The nebuliser thermally bonded to the Ventavis-Lösung transmitted by the said upside down, the mouth is present.",The nebuliser turns Ventavis solution into a mist which you breathe in through your mouth.,"[0.7301353812217712, 0.6494719386100769, 0.6883227825164795, 0.7107079029083252, 0.6708892583847046, 0.7077550888061523, 0.7203606367111206, 0.6605478525161743, 0.6845041513442993, 0.6681756377220154, 0.6422364711761475, 0.7218438386917114, 0.6388013958930969, 0.6649694442749023, 0.658105194568634, 0.7298404574394226, 0.6963630318641663, 0.6714562773704529, 0.670037031173706, 0.7423673868179321, 0.7349551916122437, 0.6685757637023926, 0.6702125072479248, 0.7257925868034363, 0.6572356820106506, 0.7179632186889648, 0.6890599727630615, 0.6741986870765686, 0.6849273443222046, 0.690792977809906, 0.678074300289154, 0.7271747589111328, 0.6612212061882019, 0.5970784425735474, 0.715528130531311, 0.6955470442771912, 0.7455960512161255, 0.7034322023391724, 0.6545676589012146, 0.6298170685768127, 0.635807991027832, 0.6587191820144653, 0.7406731843948364, 0.6790496110916138, 0.7352217435836792, 0.7026795148849487, 0.6844261288642883, 0.6547123193740845, 0.6695504784584045, 0.7065107226371765, 0.6989507079124451, 0.6744199395179749, 0.6919600367546082, 0.6209728717803955, 0.6685041189193726, 0.701751708984375, 0.6514833569526672, 0.7192078828811646, 0.7148500084877014, 0.7061377763748169, 0.6711750626564026, 0.7007534503936768, 0.6690168976783752, 0.6640799641609192, 0.6904632449150085, 0.7450428009033203, 0.655585765838623, 0.6381451487541199, 0.6419491171836853, 0.7436606287956238, 0.7218835353851318, 0.6670652627944946, 0.716347336769104, 0.7108561992645264, 0.7374983429908752, 0.7267459034919739, 0.6117573976516724, 0.7086686491966248, 0.638780415058136, 0.7254981398582458, 0.669258713722229, 0.7006149291992188, 0.6435537338256836, 0.7150169014930725, 0.6749565005302429, 0.6421748399734497, 0.7122811675071716, 0.6981075406074524, 0.6649247407913208, 0.7243250012397766, 0.7008967995643616, 0.6825743317604065, 0.6549414396286011, 0.7293930053710938, 0.6556084752082825, 0.6995459198951721, 0.6868410110473633, 0.6955158114433289, 0.7845831513404846, 0.6818731427192688]",The nebuliser turns Ventavis solution into a mist which you breathe in through your mouth.,de-en,0.9375,smt,4,4_smt
650,Verkehrstüchtigkeit und das Bedienen von Maschinen Es wurden keine Studien hinsichtlich der Wirkung von INTELENCE auf die Verkehrstüchtigkeit und das Bedienen von Maschinen durchgeführt.,Driving and using machines No studies regarding the effect of INTELENCE on the ability to drive and use machines have been performed.,Driving and using machines No studies on the effects of INTELENCE on the ability to drive and use machines have been performed.,"[0.04492003470659256, 0.05606646090745926, 0.04639878123998642, 0.031165219843387604, 0.029596973210573196, 0.039625074714422226, 0.045862287282943726, 0.043138228356838226, 0.04326540604233742, 0.031648214906454086, 0.048013605177402496, 0.0853324756026268, 0.041101522743701935, 0.04317398741841316, 0.03839358687400818, 0.03453252092003822, 0.054288286715745926, 0.03757861629128456, 0.042518775910139084, 0.03666630759835243, 0.05453845113515854, 0.0401206836104393, 0.06518479436635971, 0.043884504586458206, 0.06208457052707672, 0.05838765203952789, 0.04122801125049591, 0.04887087270617485, 0.041383519768714905, 0.030507933348417282, 0.04365764185786247, 0.08822006732225418, 0.04415285587310791, 0.044142961502075195, 0.04946426674723625, 0.04814277961850166, 0.045911286026239395, 0.03839201107621193, 0.038740042597055435, 0.05248424410820007, 0.0885443463921547, 0.042430680245161057, 0.049385394901037216, 0.04471452534198761, 0.03051120787858963, 0.07303041964769363, 0.049517493695020676, 0.04559672996401787, 0.028036197647452354, 0.040361326187849045, 0.04019887372851372, 0.031221158802509308, 0.05270195007324219, 0.06255492568016052, 0.03539877012372017, 0.059418465942144394, 0.043998900800943375, 0.034919168800115585, 0.05611614137887955, 0.04169328883290291, 0.03731078654527664, 0.0389460064470768, 0.03312622010707855, 0.05065765976905823, 0.030707374215126038, 0.04066861420869827, 0.048479195684194565, 0.042479533702135086, 0.03398863598704338, 0.0480196550488472, 0.04678361490368843, 0.03823365271091461, 0.052467457950115204, 0.03692685812711716, 0.05049660801887512, 0.030929675325751305, 0.06476627290248871, 0.04810798168182373, 0.036018576472997665, 0.034762367606163025, 0.04624747857451439, 0.055543623864650726, 0.045417409390211105, 0.03223035857081413, 0.056594908237457275, 0.049078620970249176, 0.0540601946413517, 0.04418959468603134, 0.045037731528282166, 0.04064757004380226, 0.03854325786232948, 0.03882848098874092, 0.04179834574460983, 0.04587967321276665, 0.035498131066560745, 0.048506785184144974, 0.04356871172785759, 0.04775909334421158, 0.0398552268743515, 0.0444861464202404]",Driving and using machines. No studies regarding the effect of INTELENCE on the ability to drive and use machines have been performed.,de-en,0.0416666666666666,smt,4,4_smt
651,"Die Leberfunktion ist vor der Verabreichung von Caelyx mit üblichen klinischen Labortests, wie z.B. Bestimmung der ALT/AST (GPT/GOT), alkalischen Phosphatase und Bilirubin, zu ermitteln.","Liver function before the administration of Caelyx comes into contact with the anticipated clinical laboratory tests, such as the determination of serum ALT / AST (ALT / ASAT), alkaline phosphatase, and bilirubin.","6 the normal range. Prior to Caelyx administration, evaluate hepatic function using conventional clinical laboratory tests such as ALT/ AST, alkaline phosphatase, and bilirubin.","[0.1340896487236023, 0.13588941097259521, 0.1336648166179657, 0.11368721723556519, 0.0919923409819603, 0.12153992801904678, 0.12027353048324585, 0.14167499542236328, 0.12332157790660858, 0.10777696222066879, 0.1331864297389984, 0.11165840178728104, 0.11462214589118958, 0.10920115560293198, 0.12827607989311218, 0.11574217677116394, 0.1265086531639099, 0.10219134390354156, 0.13115385174751282, 0.09653294831514359, 0.10647132992744446, 0.10750232636928558, 0.15543252229690552, 0.09371841698884964, 0.09518040716648102, 0.1248105987906456, 0.11345963180065155, 0.12644346058368683, 0.13248944282531738, 0.11854342371225357, 0.10035482048988342, 0.10101961344480515, 0.08901339024305344, 0.09916983544826508, 0.12200992554426193, 0.09095019847154617, 0.15559913218021393, 0.13079950213432312, 0.13013911247253418, 0.12088504433631897, 0.12205144017934799, 0.14411891996860504, 0.09893883019685745, 0.13970066606998444, 0.12257082760334015, 0.12873053550720215, 0.09790720790624619, 0.13030202686786652, 0.12003526836633682, 0.12017634510993958, 0.12442408502101898, 0.14003853499889374, 0.12361111491918564, 0.10987475514411926, 0.1195031926035881, 0.1321321725845337, 0.11065773665904999, 0.10019521415233612, 0.1212972030043602, 0.11574790626764297, 0.12018546462059021, 0.11739899218082428, 0.11497160792350769, 0.08862397819757462, 0.11083134263753891, 0.10021933168172836, 0.11906714737415314, 0.13299573957920074, 0.11636128276586533, 0.11693215370178223, 0.14547792077064514, 0.10725174099206924, 0.11301196366548538, 0.10082802921533585, 0.0899960920214653, 0.12272751331329346, 0.11084284633398056, 0.14029715955257416, 0.09256485104560852, 0.12272816896438599, 0.12206327170133591, 0.0960116758942604, 0.1127055361866951, 0.14449405670166016, 0.11620970815420151, 0.120074562728405, 0.11030169576406479, 0.1096203625202179, 0.1509380340576172, 0.11140758544206619, 0.14663071930408478, 0.1318674087524414, 0.12073425203561783, 0.1122015118598938, 0.1177654042840004, 0.12253446877002716, 0.09381143003702164, 0.1283012330532074, 0.11306820809841156, 0.1104283332824707]","Liver function should be checked before the administration of Caelyx in usual clinical laboratory tests, such as the determination of serum ALT / AST (ALT / ASAT), alkaline phosphatase, and bilirubin.",de-en,0.1891891891891892,smt,4,4_smt
652,"Es hat sich gezeigt, dass eine Exposition gegenüber Chinolonen in Konzentrationen unterhalb der Hemmkonzentration die Mutationsrate bei E. coli, Staphylokokken, Pneumokokken und Mycobacterium spp. sowie eine Selektion auf Resistenz per se deutlich erhöht (3).","It has been shown that exposure to quinolones at concentrations below the inhibitory concentration of the Mutationsrate in E. coli, staphylococci, pneumococcal and Mycobacterium spp., and an resistance per se of markedly increased (3).","It has been shown that exposure to quinolones at subinhibitory concentrations significantly increase the mutation rate in E. coli, staphylococci, pneumococci and Mycobacterium spp., as well as selecting for resistance per se (3).","[0.1759031116962433, 0.16459403932094574, 0.19592568278312683, 0.18759818375110626, 0.19937275350093842, 0.18755502998828888, 0.15536080300807953, 0.1775061935186386, 0.1774154156446457, 0.17324183881282806, 0.23154841363430023, 0.16467487812042236, 0.17014490067958832, 0.18536120653152466, 0.17624449729919434, 0.19543470442295074, 0.21174462139606476, 0.19914601743221283, 0.1817442923784256, 0.15264765918254852, 0.1729622781276703, 0.19460804760456085, 0.19880972802639008, 0.16992411017417908, 0.18786270916461945, 0.16343748569488525, 0.17396128177642822, 0.18924091756343842, 0.1827724426984787, 0.18227097392082214, 0.18559108674526215, 0.16361670196056366, 0.19030816853046417, 0.18762870132923126, 0.1988668143749237, 0.19211053848266602, 0.17384253442287445, 0.21601498126983643, 0.1936420500278473, 0.18450863659381866, 0.15912634134292603, 0.17920930683612823, 0.17844967544078827, 0.18423551321029663, 0.18160393834114075, 0.17881926894187927, 0.14707282185554504, 0.15941119194030762, 0.15357543528079987, 0.19623242318630219, 0.17842619121074677, 0.1933978945016861, 0.1908191293478012, 0.1896083652973175, 0.2016698569059372, 0.1834505796432495, 0.17187681794166565, 0.18006153404712677, 0.18879841268062592, 0.14976400136947632, 0.1900918334722519, 0.21262703835964203, 0.20440049469470978, 0.18334604799747467, 0.187689408659935, 0.179378941655159, 0.18735961616039276, 0.18480455875396729, 0.1944880485534668, 0.17764103412628174, 0.202982097864151, 0.21685349941253662, 0.19158075749874115, 0.16431276500225067, 0.16905012726783752, 0.21925750374794006, 0.18521040678024292, 0.1923750340938568, 0.18606044352054596, 0.18694940209388733, 0.1679263710975647, 0.1660400629043579, 0.20124611258506775, 0.1869562268257141, 0.19160237908363342, 0.19788481295108795, 0.19608063995838165, 0.1987001895904541, 0.22088079154491425, 0.2063148468732834, 0.1962319314479828, 0.19878968596458435, 0.17014124989509583, 0.16375572979450226, 0.1853228509426117, 0.190619558095932, 0.2167034149169922, 0.190887913107872, 0.16488845646381378, 0.19573289155960083]","It has been shown that exposure to quinolones at concentrations below the inhibitory concentration of the mutation rate increases the resistance per se in E. coli, staphylococci, pneumococcal and Mycobacterium spp. (3).",de-en,0.2105263157894736,smt,4,4_smt
653,"Wie bei Medetomidin wurde bei etwa 40 bis 50% der Tiere eine „gute“ oder„ ausgezeichnete“ Analgesie erzielt, was den Einsatz bei nicht-invasiven, leicht bis mäßig schmerzhaften Eingriffen stützt.","As medetomidine was seen in about 40% to 50% of the animals ""good 'or"" excellent' analgesia, which is consistent with mildly to moderately painful procedures.","As for medetomidine, ‘ good’ or ‘ excellent’ analgesia was reached in about 40 to 50% of the animals, supporting its use in non-invasive mildly to moderately painful procedures.","[0.22929053008556366, 0.17439106106758118, 0.18499989807605743, 0.21409009397029877, 0.21356940269470215, 0.17945383489131927, 0.13957393169403076, 0.1567273885011673, 0.1787617951631546, 0.22188496589660645, 0.17694121599197388, 0.18615968525409698, 0.17456921935081482, 0.24275216460227966, 0.23005834221839905, 0.2140924334526062, 0.2105056345462799, 0.2096957415342331, 0.2129722237586975, 0.2023271769285202, 0.19356700778007507, 0.2222253978252411, 0.20885977149009705, 0.2013280689716339, 0.18201367557048798, 0.17705412209033966, 0.14339220523834229, 0.1992214471101761, 0.18558558821678162, 0.19228263199329376, 0.16312219202518463, 0.23620356619358063, 0.21434859931468964, 0.22518925368785858, 0.19168493151664734, 0.14613187313079834, 0.18264247477054596, 0.1820254623889923, 0.2008739709854126, 0.18555451929569244, 0.1964239627122879, 0.21024830639362335, 0.17985716462135315, 0.19960829615592957, 0.19588035345077515, 0.1930892914533615, 0.1717909276485443, 0.20058304071426392, 0.19849461317062378, 0.19157472252845764, 0.17780250310897827, 0.17313861846923828, 0.21081025898456573, 0.18866093456745148, 0.20393919944763184, 0.22621740400791168, 0.19717423617839813, 0.2333381623029709, 0.17993786931037903, 0.22695116698741913, 0.15803536772727966, 0.17823199927806854, 0.24471737444400787, 0.15496574342250824, 0.17898833751678467, 0.14761105179786682, 0.19567643105983734, 0.24415718019008636, 0.20919100940227509, 0.19524666666984558, 0.14355097711086273, 0.1835251897573471, 0.1971721202135086, 0.19539348781108856, 0.1689641773700714, 0.23447930812835693, 0.22685956954956055, 0.2141694724559784, 0.1820036917924881, 0.19364432990550995, 0.15850524604320526, 0.20684145390987396, 0.18428678810596466, 0.22010448575019836, 0.20104096829891205, 0.17364761233329773, 0.18027450144290924, 0.2225930094718933, 0.18967346847057343, 0.20791877806186676, 0.17642483115196228, 0.1821405291557312, 0.19713616371154785, 0.2287234663963318, 0.2091471552848816, 0.22612515091896057, 0.1794331818819046, 0.18374942243099213, 0.15482059121131897, 0.22005543112754822]","As for medetomidine, 'good' or' excellent' analgesia was reached in about 40 to 50% of the animals, supporting its use in non-invasive mildly to moderately painful procedures.",de-en,0.4285714285714285,smt,4,4_smt
