index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
231,"Panels use the measurement system selected in the Preferences dialog box; however, you can specify values in another measurement instead.",Panely používají jednotky měření v dialogovém okně předvolby; ale můžete zadat hodnoty v jiné měření.,V panelech se používají jednotky vybrané v dialogovém okně Předvolby; můžete ale zadat hodnoty i v jiných jednotkách.,[0.1617167741060257],Panely používají jednotky měření vybrané v dialogovém okně Předvolby; můžete ale zadat hodnoty v jiných jednotkách.,en-cs,0.2777777777777778,smt,2,2_smt
232,"In addition to a public-facing site that provides information about the organization, several internal sites are in use by individual departments and workgroups.","Kromě public-facing webovou stránku, která obsahuje informace o organizaci několik interních serverů jsou používány jednotlivá oddělení a pracovní skupiny.","Kromě veřejného webu, který slouží k poskytování informací o organizaci, používají jednotlivá oddělení a pracovní skupiny několik dalších interních webů.",[0.46213796734809875],"Kromě veřejně přístupného webu, který obsahuje informace o organizaci, používají jednotlivá oddělení a pracovní skupiny několik interních serverů.",en-cs,0.3333333333333333,smt,2,2_smt
233,"Behaviors are built‑in ActionScript scripts that you add to an object, such as a screen, to control that object.","Chování jsou built-in skripty ActionScriptu, které přidáváte do objektu, jako je obrazovka, chcete-li ovládat tento objekt.","Chování jsou zabudované skripty ActionScriptu, které přidáváte do objektu, například do obrazovky, aby tento objekt řídily.",[0.19844695925712585],"Druhy chování jsou vestavěné skripty jazyka ActionScriptu, které přidáváte do objektu, např. do obrazovky, chcete-li tento objekt ovládat.",en-cs,0.3636363636363636,smt,2,2_smt
234,"To select a custom palette, click the Palette folder icon (the folder icon that appears at the end of the Palette text field), and select a palette file.","Chcete-li vybrat vlastní paletu, klepněte na ikonu složky palety (ikonu složky, která se objeví na konci paleta textového pole) a vyberte paletu souboru.","Chcete-li vybrat některou vlastní paletu, klepněte na ikonu složky Paleta (ikona složky zobrazená na konci textového pole Paleta) a vyberte soubor palety.",[0.11761074513196945],"Chcete-li vybrat vlastní paletu, klepněte na ikonu složky Palety (ikona složky, která se objeví na konci textového pole Paleta) a vyberte soubor palety.",en-cs,0.1428571428571428,smt,2,2_smt
235,"You can even use a frame as a path, or a path as a frame, at any time.","Můžete také použít snímek jako cestu, nebo cestu jako snímek, kdykoli.",Také můžete kdykoliv rámeček použít jako cestu nebo cestu jako rámeček.,[0.21086546778678894],Můžete také kdykoli použít snímek jako cestu nebo cestu jako snímek.,en-cs,0.25,smt,2,2_smt
236,"For more information, see Basics of strings, Basics of regular expressions, and Initializing XML variables.","Další informace naleznete v části o základech řetězců, základní regulární výrazy, a inicializaci Xml proměnných.","Další informace viz Základy řetězců, Základy regulární výrazů a Inicializace proměnných XML.",[0.3114303946495056],"Další informace naleznete v částech Základy řetězců, Základy regulárních výrazů a Inicializace Xml proměnných.",en-cs,0.5,smt,2,2_smt
237,"If no directional options affect the selected default transition, this option is not available.","Není-li směrovými volbami ovlivní vybraný výchozí přechod, tato volba není k dispozici.","Pokud vybraný výchozí přechod neovlivňují žádné směrové volby, tato volba nebude dostupná.",[0.270925372838974],"Pokud vybraný výchozí přechod neovlivňují žádné směrové volby, není tato volba k dispozici.",en-cs,0.5333333333333333,smt,2,2_smt
238,"In the Font pop‑up menu, select a device font:","V nabídce pop-up písma, vyberte písmo zařízení:",V rozbalovací nabídce Písmo vyberte písmo zařízení:,[0.23809495568275452],V místní nabídce Písma vyberte písmo zařízení:,en-cs,0.375,smt,2,2_smt
239,Enter a negative angle to rotate the object clockwise; enter a positive angle to rotate the object counterclockwise.,"Zadejte záporný úhel, chcete-li objekt otočit po směru hodinových ručiček, zadejte kladný úhel, chcete-li objekt otočit proti směru hodinových ručiček.","Záporný úhel otočí objekt po směru hodinových ručiček, kladný úhel otočí objekt proti směru hodinových ručiček.",[0.10553930699825287],"Zadejte záporný úhel, chcete-li objekt otočit ve směru hodinových ručiček; zadejte kladný úhel, chcete-li objekt otočit proti směru hodinových ručiček.",en-cs,0.0833333333333333,smt,2,2_smt
240,Click a character set in the Character Set text field.,Klepněte na tlačítko znakové sady v textovém poli znaková sada.,V textovém poli Znaková sada klepněte na požadovanou znakovou sadu.,[0.17509587109088898],Klepněte na tlačítko znakové sady v textovém poli Znaková sada.,en-cs,0.0,smt,2,2_smt
241,Item with premultiplied channels (top) appears with a black halo when interpreted as Straight-Unmatted (lower-left).,"Položka předem vynásobí kanály (nahoře) se zobrazí s černou svatozáří, když interpretuje jako straight-unmatted lower-left ().","Položky s předem vynásobenými kanály (nahoře) se objeví olemované černě, když jsou interpretovány jako Přímo – Bez podkladu (vlevo dole).",[0.3415732681751251],"Položka s předem vynásobenými kanály (nahoře) se zobrazí s černým ohraničením, když je interpretována jako Straight-Unmatted (vlevo dole).",en-cs,0.375,smt,2,2_smt
242,"To edit content to the linked page after you publish, see Edit web pages in an external application .","Chcete-li upravit obsah na připojenou stránku po publikování, viz úpravy webové stránky v externí aplikaci.","Pokud po publikování chcete upravovat obsah odkazované stránky, viz Úpravy webových stránek v externí aplikaci .",[0.2222917526960373],"Chcete-li upravit obsah na připojenou stránku po publikování, viz Úpravy webové stránky v externí aplikaci.",en-cs,0.0,smt,2,2_smt
243,"To select non-contiguous layers or folders, Control-click (Windows) or Command-click (Macintosh) their names in the Timeline.","Chcete-li vybrat vrstvy nebo složky, non-contiguous Control-click (Windows) nebo se stisknutou klávesou ctrl (Macintosh) Command-click jejich názvy v časové ose.","Chcete-li vybrat více nesousedících vrstev nebo složek, klepněte v časové ose na jejich názvy se stisknutou klávesou Ctrl (Windows) nebo Apple (Macintosh).",[0.2804775834083557],"Chcete-li vybrat nezávislé vrstvy nebo složky, klepněte se stisknutou klávesou Control (Windows) nebo se stisknutou klávesou Command (Macintosh) na jejich názvy v časové ose.",en-cs,0.2666666666666666,smt,2,2_smt
244,Users of Photoshop versions earlier than Photoshop CS can open a PDF (containing Photoshop data) as a generic PDF with the layers flattened.,Uživatelé aplikace Photoshop verze starší než Photoshop CS může otevřít PDF (obsahující Photoshop dat) jako obecný PDF s vrstvami sloučí do jedné vrstvy.,Uživatelé starších verzí Photoshopu než je Photoshop CS mohou otevřít PDF (obsahující data Photoshopu) jako obecný PDF se sloučenými vrstvami.,[0.2799619734287262],Uživatelé aplikace Photoshop starší verze než Photoshop CS mohou otevřít PDF (obsahující data Photoshopu) jako obecné PDF s vrstvami sloučenými do jedné vrstvy.,en-cs,0.2307692307692307,smt,2,2_smt
245,You can do the following when reviewing a web page:,Můžete provést následující akce při prohlížení webové stránky:,Při recenzování webové stránky můžete provést libovolný z následujících úkonů:,[0.11804746836423874],Můžete provést následující akce při prohlížení webové stránky:,en-cs,0.0,smt,2,2_smt
246,"For more information, see Add Microsoft Word and Excel documents to a website .",Další informace naleznete v části přidat dokumenty Microsoft Word a Excel k Webu.,Další informace naleznete v části Přidávání dokumentů Microsoft Wordu a Excelu do webu .,[0.17654632031917572],Další informace naleznete v části Přidání dokumentů Microsoft Word a Excel na web.,en-cs,0.2857142857142857,smt,2,2_smt
247,"When formatting that is not part of a style is applied to text with that style applied, it is called an override or local formatting.","Když formátování, které není součástí stylu se aplikuje na text s tímto stylem se říká lokální změna nebo lokální formátování.","Pokud text s aplikovaným stylem používá formátování, které není součástí tohoto stylu, nazývá se toto formátování lokální změna nebo lokální formátování.",[0.23177257180213928],"Když je na text s daným stylem použito formátování, které není součástí stylu, říká se tomu potlačení nebo lokální formátování.",en-cs,0.391304347826087,smt,2,2_smt
248,"To show or hide ruler guides on one layer only without changing the visibility of the layer’s objects, double-click the layer name in the Layers panel, select or deselect Show Guides, and then click OK.","Chcete-li zobrazit nebo skrýt vodítka v jedné vrstvě pouze bez změny viditelnost vrstvy 's objekty, double-click název vrstvy v panelu vrstvy, vyberte nebo odznačte zobrazovat vodítka, a pak klepněte na OK.","Chcete-li zobrazit nebo skrýt vodítka pouze na jedné vrstvě, aniž byste změnili viditelnost objektů vrstvy, poklepejte na název vrstvy v panelu Vrstvy, vyberte nebo odznačte Zobrazovat vodítka a pak klepněte na OK.",[0.2487422674894333],"Chcete-li zobrazit nebo skrýt vodítka pouze v jedné vrstvě beze změny viditelnost objektů vrstvy, poklepejte na název vrstvy v panelu Vrstvy, vyberte nebo odznačte Zobrazovat vodítka, a pak klepněte na OK.",en-cs,0.2285714285714285,smt,2,2_smt
249,"To replace a symbol, do one of the following:","Chcete-li nahradit symbol, proveďte jeden z následujících úkonů:",Symbol nahraďte jedním z následujících úkonů:,[0.05258353054523468],"Chcete-li nahradit symbol, proveďte jeden z následujících úkonů:",en-cs,0.0,smt,2,2_smt
250,"To remove an envelope handle, drag it out of the window.","Chcete-li odstranit obálku táhla, přetáhněte ji z okna.","Chcete-li odstranit táhlo obálky, přetáhněte ho mimo okno.",[0.12127133458852768],"Chcete-li odstranit táhlo obálky, přetáhněte ji ven z okna.",en-cs,0.2727272727272727,smt,2,2_smt
251,You can open any PDF from a collection by using the Open button in the Organizer window or by choosing the PDF filename from a submenu directly in Acrobat.,PDF můžete otevřít z kolekce pomocí tlačítka otevřít v okně organizátor nebo příkazem PDF název souboru z podnabídky přímo v Acrobatu.,Libovolný PDF z kolekce můžete otevřít pomocí tlačítka Otevřít v okně Organizátor nebo volbou názvu souboru PDF z podnabídky přímo v Acrobatu.,[0.204726904630661],Jakýkoli PDF z kolekce můžete otevřít pomocí tlačítka Otevřít v okně Organizátor nebo volbou názvu souboru PDF z podnabídky přímo v aplikaci Acrobat.,en-cs,0.4166666666666667,smt,2,2_smt
252,"In your draft, select Send > Send for Review, or select File > Actions > Send> Send For Review.","Ve své pracovní verzi vyberte poslat & gt; poslat k recenzi, nebo vyberte soubor & gt; akce & gt; poslat & gt; poslat k recenzi.",V konceptu klepněte na položku Odeslat > Poslat k recenzi nebo vyberte položky Soubor > Akce > Odeslat > Poslat k recenzi.,[0.5946376919746399],"Ve své pracovní verzi vyberte poslat > poslat k recenzi, nebo vyberte soubor > akce > poslat > poslat k recenzi.",en-cs,0.5217391304347826,smt,2,2_smt
253,"Position the pointer on start or end bracket, and then drag to reposition boundary of type on a path.","Umístěte ukazatel na počáteční nebo koncový vymezovač, a pak tažením přemístěte hranici textu na cestě.",Umístěte ukazatel nad počáteční nebo koncový vymezovač a pak tažením změňte hranice textu na cestě.,[0.08742762356996536],Umístěte ukazatel na otevírací či zavírací lomenou závorku a pak tažením přemístěte hranici textu na cestě.,en-cs,0.2941176470588235,smt,2,2_smt
254,This reduces the overall vertices count from 6 (12 numbers) to 4 (8 numbers):,To snižuje celkový počet vertices od 6 (12 čísel) pro 4 (8 čísel):,Tím je celkový počet vrcholů snížen ze 6 (12 čísel) na 4 (8 čísel):,[0.06478655338287354],To snižuje celkový počet vrcholů z 6 (12 čísel) na 4 (8 čísel):,en-cs,0.1666666666666666,smt,2,2_smt
255,Hold down Ctrl (Windows) or Command (Mac OS) to prevent the type from flipping to the other side of the path.,"Podržte stisknutou klávesu ctrl (Windows) nebo Apple (Mac os), abyste zabránili typ z přepnul na druhou stranu cesty.","Podržte Ctrl (Windows) nebo Command (Mac OS), abyste zabránili převrácení textu na druhou stranu cesty.",[0.16828139126300812],"Podržte stisknutou klávesu Ctrl (Windows) nebo Command (Mac), abyste zabránili překlopení písma na druhou stranu cesty.",en-cs,0.2272727272727272,smt,2,2_smt
256,"If you apply security settings to a large collection of PDFs, you can automate the steps by using the Batch Processing command.","Pokud aplikujete nastavení zabezpečení na velkou kolekci dokumentů PDF, můžete automatizovat kroky pomocí příkaz dávkové zpracování.","Pokud aplikujete nastavení zabezpečení na velkou kolekci souborů PDF, můžete potřebné kroky automatizovat pomocí příkazu Dávkové zpracování.",[0.06420339643955231],"Pokud aplikujete nastavení zabezpečení na velkou kolekci dokumentů PDF, můžete automatizovat kroky pomocí příkazu Dávkové zpracování.",en-cs,0.0555555555555555,smt,2,2_smt
257,Be sure to include the layer you want to target as the merged layer.,"Nezapomeňte použít vrstvu, kterou chcete zpracovat jako sloučenou vrstvu.","Vybraná musí být i vrstva, kterou chcete použít jako cílovou vrstvu pro sloučení.",[0.16980788111686707],"Nezapomeňte použít vrstvu, kterou chcete zacílit jako sloučenou vrstvu.",en-cs,0.0909090909090909,smt,2,2_smt
258,Choose Split Note from the Notes panel menu.,Zvolte rozdělit poznámku z nabídky panelu poznámky.,Z nabídky panelu Poznámky zvolte Rozdělit poznámku.,[0.029305705800652504],Zvolte položku Rozdělit poznámku z nabídky panelu Poznámky.,en-cs,0.1111111111111111,smt,2,2_smt
259,The drag-and-drop rollover method is fast and efficient way to create rollover and swap-image effects.,"Tato metoda efektu přechodu drag-and-drop je rychlý a efektivní způsob, jak vytvořit efekt přechodu a swap-image efekty.",Metoda efektu přechodu aplikovaného přetažením je rychlý efektivní způsob vytvoření efektu přechodu a efektu zaměňovaného obrazu.,[0.40467771887779236],"Metoda efektu přechodu přetažením je rychlým a efektivním způsobem, jak vytvořit efekt přechodu a efekt výměny obrazu.",en-cs,0.4210526315789473,smt,2,2_smt
260,You can also use the Straighten tool to make this correction.,Můžete také použít nástroj narovnat k provádění této opravy.,Tuto korekci lze také provést pomocí nástroje narovnání .,[0.12598107755184174],Můžete také použít nástroj Narovnat k provádění této opravy.,en-cs,0.0,smt,2,2_smt
261,"For more information on import filters, see the Filters ReadMe PDF file located in the InDesign application folder.","Další informace o importu filtry, viz filtry ReadMe souboru PDF, který se nachází ve složce aplikace InDesign.","Další informace o filtrech pro import najdete v souboru Filters ReadMe PDF, umístěném ve složce aplikace InDesign.",[0.25453415513038635],"Další informace o filtrech importu naleznete v PDF souboru Filters ReadMe, který se nachází v aplikační složce aplikace InDesign.",en-cs,0.4285714285714285,smt,2,2_smt
262,"To have panels in icon mode auto collapse when you click outside them, select Auto-Collapse Icon Panels.","Chcete-li mít panely v režimu automatické ikony sbalit po klepnutí mimo panely, vyberte je Auto-Collapse ikona.","Chcete-li, aby se panely v režimu ikony automaticky sbalily, když klepnete mimo ně, zvolte možnost Automaticky sbalit panely ikony.",[0.3365718126296997],"Chcete-li, aby se panely v režimu ikony po klepnutí mimo ně sbalily, vyberte možnost Automaticky sbalit panely ikony.",en-cs,0.5714285714285714,smt,2,2_smt
263,"In the Keyboard Shortcuts dialog box, select a shortcut set from the Current Set pop‑up menu.","V dialogovém okně klávesové zkratky, vyberte sadu klávesových zkratek z nabídky pop-up aktuální sada.",V dialogovém okně Klávesové zkratky z rozbalovací nabídky Aktuální sada vyberte požadovanou sadu zkratek.,[0.15955571830272675],V dialogovém okně Klávesové zkratky vyberte sadu klávesových zkratek z vyskakovací nabídky Aktuální sada.,en-cs,0.2,smt,2,2_smt
264,Click Untag to leave the content in the document; click Delete to delete both the element and its content.,"Klepněte na Odtagovat opustit obsah v dokumentu; klepněte na odstranit, chcete-li odstranit prvek a jeho obsah.","Klepněte na Odtagovat, chcete-li ponechat obsah v dokumentu; klepněte na Odstranit, chcete-li odstranit element i jeho obsah.",[0.16610968112945557],Klepněte na Odtagovat a obsah bude ponechán v dokumentu; klepněte na Odstranit a odstraní se prvek i jeho obsah.,en-cs,0.3333333333333333,smt,2,2_smt
265,You can press Alt (Windows) or Option (Mac) to override the Position setting you selected for handling snippets.,"Můžete stisknout klávesu alt (Windows) nebo Option (Mac), chcete-li potlačit polohu vybrané nastavení pro zpracování výstřižků.","Nastavení polohy, které jste vybrali ke zpracování výstřižků, můžete lokálně změnit stiskem klávesy Alt (Windows) nebo Option (Mac OS).",[0.1514616161584854],"Chcete-li překrýt nastavení Poloha, které jste vybrali pro zpracování výstřižků, můžete stisknout klávesu Alt (Windows) nebo Option (Mac).",en-cs,0.4,smt,2,2_smt
266,The horizontal ruler starts at zero for each page in a spread.,Vodorovné pravítko začíná na nule pro každou stránku dvojstránky.,Vodorovné pravítko začíná od nuly na každé stránce ve dvojstránce.,[0.11561596393585205],Vodorovné pravítko začíná na nule pro každou stránku dvojstránky.,en-cs,0.0,smt,2,2_smt
267,Click the Table tab.,Klepněte na záložku tabulka.,Klepněte na štítek Tabulka.,[0.029650313779711723],Klepněte na záložku tabulka.,en-cs,0.0,smt,2,2_smt
268,"However, if the selection spans more than one cell, the cells and their contents are both selected.","Pokud se však výběr překlene více než jednu buňku, buňky a jejich obsah je vybrán.","Pokud ale výběr zasahuje do více buněk, vyberou se buňky i jejich obsah.",[0.21811489760875702],"Pokud však výběr překlene více než jednu buňku, vyberou se jak buňky, tak jejich obsah.",en-cs,0.3888888888888889,smt,2,2_smt
269,"You can create hyperlinks so that when you export to Adobe PDF in InDesign, a viewer can click a link to jump to other locations, in the same document, to other documents, or to websites.","Můžete vytvořit hypervazby, aby po exportu do formátů Adobe PDF v aplikaci InDesign, mohl uživatel klepnout na vazbu a přeskočit do jiných míst ve stejném dokumentu, do jiných dokumentů nebo na webové stránky.","Můžete vytvořit hypervazby, aby po exportu do souboru Adobe PDF v aplikaci InDesign mohl uživatel klepnout na vazbu a přeskočit do jiných míst ve stejném dokumentu, do jiných dokumentů nebo na webové stránky.",[0.08006466180086136],"Můžete vytvořit hypertextové odkazy, takže při exportu do Adobe PDF v aplikaci InDesign může divák klepnutím na odkaz přejít na jiná místa, ve stejném dokumentu, do jiných dokumentů nebo na webové stránky.",en-cs,0.4166666666666667,smt,2,2_smt
270,Generate a complete list of shortcuts.,Generovat kompletní seznam klávesových zkratek.,Generovat úplný seznam klávesových zkratek.,[0.03364524990320206],Vygenerujte kompletní seznam klávesových zkratek.,en-cs,0.1666666666666666,smt,2,2_smt
271,"Even though these differences may seem obvious, it’s important to keep them in mind when setting up printing with ActionScript.","I v případě, že tyto rozdíly mohou zdát zřejmé, je důležité, aby je 's při nastavování tisku pomocí jazyka ActionScript.","I když se tyto odlišnosti mohou zdát zřejmé, je důležité na ně nezapomínat, když nastavujeme tisk v jazyku ActionScript.",[0.43347400426864624],"I v případě, že se tyto rozdíly mohou zdát zřejmé, je důležité na ně myslet při nastavování tisku pomocí jazyka ActionScript.",en-cs,0.25,smt,2,2_smt
272,Select Convert Colors To Output Intent and specify the output intent profile to convert every object to the output intent.,"Vyberte možnost převést barvy na výstupní záměr a určete profilu výstupního záměru, chcete-li převést každý objekt do výstupního záměru.","Vyberte Převést barvy na výstupní záměr a zadejte profil výstupního záměru, aby se do výstupního záměru převedl každý objekt.",[0.12924914062023163],"Vyberte možnost Převést barvy na výstupní záměr a určete profil výstupního záměru, chcete-li převést každý objekt do výstupního záměru.",en-cs,0.0476190476190476,smt,2,2_smt
273,Use a gradient that changes at least 50% between two or more process color components.,"Použijte přechod, který změní alespoň 50% mezi dvěma nebo více výtažkovými barvami komponent.","Použijte přechod, který se změní alespoň o 50 % v jedné nebo více výtažkových barevných složkách.",[0.2485852837562561],"Použijte přechod, který se změní alespoň o 50 % mezi dvěma nebo více komponentami normalizovaných barev.",en-cs,0.2777777777777778,smt,2,2_smt
274,"This is done because removing a color channel converts the image to Multichannel mode, which does not support layers.","K tomu, protože pro odstranění barevný kanál převede obraz do vícekanálového režimu, který nepodporuje vrstvy.","To se provede proto, že odstraněním barevného kanálu se obraz převede do vícekanálového režimu, který nepodporuje vrstvy.",[0.3006274700164795],"To je provedeno, protože odstraněním barevného kanálu se obraz převede do vícekanálového režimu, který nepodporuje vrstvy.",en-cs,0.4736842105263157,smt,2,2_smt
275,PDF documents usually have the extension .pdf.,Dokumenty PDF obvykle mají příponu. pdf.,Dokumenty PDF mají obvykle příponu .pdf.,[0.11548592150211334],Dokumenty PDF obvykle mají příponu .pdf.,en-cs,0.2857142857142857,smt,2,2_smt
276,"By default, the anchored object’s position is inline.",Ve výchozím nastavení je poloha 's včleněného ukotveného objektu.,Standardně je ukotvený objekt nastavený jako včleněný.,[0.7157999277114868],Poloha ukotveného objektu je standardně včleněná.,en-cs,1.0,smt,2,2_smt
277,"An interactive object can receive focus, either programmatically or through a user action.","Interaktivní objekt může aktivovat pro vstup, buď programově nebo pomocí akce uživatele.",Interaktivní objekt může být aktivován pro vstup buď programově nebo prostřednictvím akce uživatele.,[0.2280789315700531],"Interaktivní objekt může být aktivován pro vstup, buď programově nebo prostřednictvím akce uživatele.",en-cs,0.2,smt,2,2_smt
278,It is not good practice to use the underline style in web pages because website visitors might mistake underlined text for link text.,"Není vhodné používat podtržení stylu na webových stránkách, protože návštěvníci Webu může splést podtržený text pro text odkazů.","Používání stylu podtržení na webových stránkách není vhodné, protože návštěvníci webu si ho mohou splést s textem odkazu.",[0.3291928172111511],"Není vhodné používat podtržení stylu na webových stránkách, protože návštěvníci webu mohou podtržený text považovat za text odkazu.",en-cs,0.25,smt,2,2_smt
279,Choose Layer > Layer Mask > Reveal All.,Zvolte vrstva & gt; maska vrstvy & gt; odkrýt vše.,Zvolte Vrstva > Maska vrstvy > Odkrýt vše.,[0.467526376247406],Zvolte vrstva > maska vrstvy > odkrýt vše.,en-cs,0.6666666666666666,smt,2,2_smt
280,Lets you manually adjust the brightness and contrast of the HDR image.,Umožňuje ručně nastavit jas a kontrast obrazu HDR.,Umožňuje ručně nastavit jas a kontrast obrazu HDR.,[0.01693536713719368],Umožňuje ručně nastavit jas a kontrast obrazu HDR.,en-cs,0.0,smt,2,2_smt
281,You can move and remove guides.,Můžete přemístit nebo odstranit vodítka.,Vodítka můžete přesunout nebo odstranit.,[0.05350653454661369],Vodítka můžete přemístit nebo odstranit.,en-cs,0.1666666666666666,smt,2,2_smt
282,Prepare to add a shortcut by doing one of the following:,Chcete-li přidat zkratku připravte jedním z následujících úkonů:,Přidání zkratky připravte jedním z následujících úkonů:,[0.19575366377830505],Připravte se přidat zkratku jedním z následujících úkonů:,en-cs,0.2222222222222222,smt,2,2_smt
283,You can also use this method to select a PANTONE swatch by entering the PANTONE number.,"Tuto metodu můžete také použít, chcete-li vybrat políčko barev Pantone zadáním čísla Pantone.",Tento postup můžete použít i pro výběr vzorku barvy PANTONE pomocí zadání čísla PANTONE.,[0.2022763192653656],Tuto metodu můžete také použít pro výběr vzorku barvy PANTONE zadáním čísla PANTONE.,en-cs,0.3571428571428571,smt,2,2_smt
284,"For example, Japanese paths, which work on a Japanese system, won’t work on an English system.","Například japonské cesty, které fungují na japonském systému, nebudou mít vliv na anglickém systému.","Například cesty s japonštinou, které fungují na japonském systému, nebudou fungovat na anglickém systému.",[0.13756991922855377],"Například japonské cesty, které fungují v japonském systému, nebudou fungovat v anglickém systému.",en-cs,0.25,smt,2,2_smt
285,UrlScan is a security tool provided by Microsoft that screens incoming requests to the server by filtering the requests based on rules that you create.,"UrlScan je nástroj pro zabezpečení od společnosti Microsoft, které obrazovky příchozí požadavky na server filtrováním požadavků na základě pravidel, které vytvoříte.","UrlScan je nástroj zabezpečení od společnosti Microsoft, který filtruje příchozí požadavky na server na základě vámi vytvořených pravidel.",[0.23259882628917694],"UrlScan je nástrojem zabezpečení od společnosti Microsoft, který požadavky, které přicházejí na serer, kontroluje filtrováním podle vámi vytvořených pravidel.",en-cs,0.6086956521739131,smt,2,2_smt
286,You can shear an object along a horizontal or vertical axis.,Můžete zkosit objekt podél vodorovné nebo svislé osy.,Objekt můžete zkosit podle vodorovné nebo svislé osy.,[0.06954749673604965],Můžete zkosit objekt podél vodorovné nebo svislé osy.,en-cs,0.0,smt,2,2_smt
287,Deselect the Optimize for Flash Player 6r65 option in Publish Settings for the V2 UI components to work.,Odznačte volbu optimalizovat pro flash Player 6 r 65 volbu v nastavení publikování pro v 2 komponent uživatelského rozhraní pro práci.,"Pokud mají komponenty V2 UI fungovat, musíte odznačit volbu Optimalizovat pro Flash Player 6r65 v Nastavení publikování.",[0.49467340111732483],"Odznačte volbu Optimalizovat pro Flash Player 6r65 v položce Nastavení publikování, aby mohly komponenty uživatelského rozhraní V2 fungovat.",en-cs,0.55,smt,2,2_smt
288,"The substitution cannot always match the shape of the original characters, however, especially if the characters are unconventional ones, such as script typefaces.","Nahrazení nemůže vždy odpovídat původního tvaru znaků, ale zvláště v případě, že jsou znaky neobvyklé, například psacích písmech.","Nahrazená písma neodpovídají vždy zcela přesně vzhledu původních znaků, zvláště pokud jde o neobvyklé tvary znaků, jako například u psacích písem.",[0.31729650497436523],"Nahrazení nemůže vždy přesně odpovídat původnímu tvaru znaků, zvláště pokud jde o neobvyklé tvary znaků, například u psacích písem.",en-cs,0.5454545454545454,smt,2,2_smt
289,Click Load to convert another 32‑bpc image to an 8‑ or 16‑bpc image.,"Klepněte na načíst, chcete-li převést jiný obraz s 32 bity na kanál na obraz s 8 nebo 16 bity na kanál.",Klepnutím na Načíst můžete převést další obraz s 32 bity na kanál na obraz s 8 nebo 16 bity na kanál.,[0.1320917159318924],"Klepněte na načíst, chcete-li převést jiný obraz s 32 bity na kanál na obraz s 8 nebo 16 bity na kanál.",en-cs,0.0,smt,2,2_smt
290,"For example, the following code adds 30 days to one date to calculate another:",Například následující kód přidá 30 dnů na jedno datum k výpočtu jiné:,"Například, následující kód přičte 30 dnů k jednomu datu, aby vypočítal jiné:",[0.21499906480312347],"Například následující kód připočte 30 dnů k jednomu datu, aby vypočítal jiné:",en-cs,0.5,smt,2,2_smt
291,A Space Before value of 0P10 moves the object and it’s associated text further away from the text line above it.,"Mezeru před hodnotu 0 p 10 posune objekt, a 's připojený text dále od řádek textu nad ním.",Hodnota Mezera před 0P10 posune objekt a s ním spojený text dále od řádku textu nad ním.,[0.5719220042228699],Hodnota 0p10 položky Mezera před posune objekt a s ním spojený text dále od řádku textu nad ním.,en-cs,0.5789473684210527,smt,2,2_smt
292,(Optional) Change Selective Quality settings in the Optimize panel.,(Volitelně) změňte selektivní kvalitu nastavení v panelu optimalizace.,(Volitelně) Změňte nastavení selektivní kvality na panelu Optimalizace.,[0.06942655891180038],(Volitelně) Změňte nastavení Selektivní kvality v panelu Optimalizace.,en-cs,0.1818181818181818,smt,2,2_smt
293,"By default, ruler guides appear in front of all other guides and objects.",Ve výchozím nastavení jsou vodítka se objeví před všechny ostatní objekty a vodítka.,Pomocná vodítka se standardně zobrazují před všemi ostatními vodítky a objekty.,[0.4095664322376251],Ve výchozím nastavení se vodítka pravítek objeví před všemi ostatními objekty a vodítky.,en-cs,0.3571428571428571,smt,2,2_smt
294,See your workflow system documentation for details.,Viz podrobnosti najdete v dokumentaci ke vašeho systému pro workflow.,Podrobnosti najdete v dokumentaci ke svému systému pro workflow.,[0.2775731384754181],Podrobnosti najdete v dokumentaci k vašemu systému pro toku prací.,en-cs,0.4545454545454545,smt,2,2_smt
295,"At the end of the PDF, automatic scrolling stops and does not begin again until you choose automatic scrolling again.","Na konci PDF, automatické rolování zastaví, a znovu začít, dokud nezvolíte automatické rolování znovu.","Na konci PDF se automatické rolování zastaví a obnoví se teprve tehdy, když tuto funkci znovu vyberete.",[0.33335673809051514],"Na konci souboru PDF se automatické rolování zastaví a neobnoví se, dokud znovu nezvolíte automatické rolování.",en-cs,0.3333333333333333,smt,2,2_smt
296,Make sure that the following conditions are true for the type you want to wrap:,"Ujistěte se, že jsou následující podmínky platí pro text, který chcete obtékat:","Zkontrolujte, že jsou pro text, který chcete obtékat, splněné následující podmínky:",[0.18214163184165955],"Zajistěte, aby byly splněny následující podmínky pro text, který chcete zabalit:",en-cs,0.5,smt,2,2_smt
297,Cross-domain permissions that are established with the Security.allowDomain() method are asymmetrical.,"Cross-domain povolení, které jsou vytvořit pomocí metody Security. allowDomain () jsou asymetrická.","Povolení křížové domény, která jsou zavedena pomocí metody Security.allowDomain() jsou asymetrická.",[0.41190025210380554],"Oprávnění v rámci domén, která jsou nastavena pomocí metody Security.allowDomain(), jsou asymetrická.",en-cs,0.5294117647058824,smt,2,2_smt
