index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
232,- Do not store above 25°C.,- uzglabāt temperatūrā līdz 25 °C.,- Uzglabāt temperatūrā līdz 25°C.,[0.012516475282609463],- uzglabāt temperatūrā līdz 25 °C.,en-lv,0.0,nmt,2,2_nmt
233,Injection should be given immediately after mixing as no data are available regarding the mixtures made up a significant time before injection.,"Injekcija jāveic tikai tūlīt pēc sajaukšanas, jo nav pieejami dati par maisījumiem, kas iegūts no neilgu laiku pirms injekcijas.","Injekcija jāveic nekavējoties pēc sajaukšanas, jo nav datu par maisījumiem, kas sagatavoti ievērojamu laika periodu pirms injekcijas.",[0.16960293054580688],"Injekcija jāveic uzreiz pēc sajaukšanas, jo nav pieejami dati par maisījumiem, kas sagatavoti ilgu laiku pirms injekcijas.",en-lv,0.25,nmt,2,2_nmt
234,The recommended dose is 60 mg daily.,Ieteicamā deva ir 60 mg dienā.,Ieteicamā deva ir 60 mg dienā.,[0.008920847438275814],Ieteicamā deva ir 60 mg dienā.,en-lv,0.0,nmt,2,2_nmt
236,Endometrial hypertrophy may develop during the treatment due to the partial estrogenic effect of toremifene.,Ārstēšanas laikā var attīstīties endometrija hipertrofija.,"Toremifēna daļējā estrogēnā efekta dēļ, ārstēšanas laikā var attīstīties endometrija hipertrofija.",[0.17834125459194183],Toremifēna daļējas estrogēniskās ietekmes dēļ ārstēšanas laikā var attīstīties endometrija hipertrofija.,en-lv,0.4166666666666667,nmt,2,2_nmt
237,The uric acid response rate (proportion of patients with plasma uric acid levels ≤7.5 mg/dl from day 3 to day 7 after initiation of antihyperuricemic treatment) was,"Urīnskābes atbildes reakcijas rādītājs (pacientu daļa ar plazmas urīnskābes līmeni ≤ 7,5 mg/dl no 3. līdz 7. dienai pēc anti - klonisma terapijas uzsākšanas) bija attiecīgi","Urīnskābes atbildreakcijas sastopamība (pacientu daļa, kam urīnskābes koncentrācija plazmā no trešās līdz septītajai dienai pēc hiperurikēmijas ārstēšanas līdzekļu lietošanas sākšanas bija ≤ 7,5 mg/dl) A,",[0.12700501084327698],"Urīnskābes atbildes reakcijas rādītājs (pacientu daļa ar plazmas urīnskābes līmeni ≤ 7,5 mg/dl no 3. līdz 7. dienai pēc antihiperurikēmiskās terapijas uzsākšanas) bija",en-lv,0.1481481481481481,nmt,2,2_nmt
238,Your doctor may decide to gradually lower your dose of CHAMPIX at the end of treatment.,Ārsts var nolemt samazināt CHAMPIX devu ĀRSTĒŠANAS beigās.,Ārstēšanās beigās Jūsu ārsts var noteikt pakāpenisku CHAMPIX devas samazināšanu.,[0.10354448854923248],Ārsts var nolemt pakāpeniski samazināt CHAMPIX devu ārstēšanas beigās.,en-lv,0.1,nmt,2,2_nmt
239,"- If you have any other health concerns, discuss these with your doctor.","- ja Jums ir kādas citas zāles, kas šajā instrukcijā nav minētas, konsultējieties ar ārstu.","- Ja Jums ir kādas citas neskaidrības attiecībā uz veselības stāvokli, apspriediet tās ar savu ārstu!",[0.19134867191314697],"- ja Jums ir kādas bažas par veselību, konsultējieties ar ārstu.",en-lv,0.6153846153846154,nmt,2,2_nmt
240,These transitory false positive results may be due to IgM production in response to the vaccine.,Šie īslaicīgi kļūdaini pozitīvi rezultāti var būt saistīta ar IgM veidošanos kā atbildes reakcija uz vakcīnu.,"Šos pārejoši kļūdainos pozitīvos rezultātus var izraisīt IgM izdalīšanās, reaģējot uz vakcīnu.",[0.28714677691459656],"Šos pārejoši kļūdainos pozitīvos rezultātus var izraisīt IgM izdalīšanās, reaģējot uz vakcīnu.",en-lv,0.8571428571428571,nmt,2,2_nmt
241,"In both rats and dogs, there was a dose-related reduction in circulating sex hormone levels and the repeated use of icatibant reversibly delayed sexual maturation.","Gan žurkām, gan suņiem novēroja no devas atkarīgu cirkulējošās dzimumhormonu līmeņa samazināšanos un atkārtota ikatibanta lietošana atgriezeniski aizkavēja dzimumbriedumu.","Gan žurkām, gan suņiem dzimumhormona līmenis asinīs devas dēļ bija samazināts, un ilgstoša ikatibanta lietošana atgriezeniski aizkavēja dzimumbriedumu.",[0.05683990567922592],"Gan žurkām, gan suņiem novēroja no devas atkarīgu cirkulējošās dzimumhormonu līmeņa samazināšanos un atkārtota ikatibanta lietošana atgriezeniski aizkavēja dzimumbriedumu.",en-lv,0.0,nmt,2,2_nmt
242,"For practical information about using Ecalta, patients should read the package leaflet or contact their doctor or pharmacist.","Lai iegūtu praktisku informāciju par Ecalta lietošanu, pacientiem jāizlasa zāļu lietošanas instrukcija vai jāsazinās ar ārstu vai farmaceitu.","Lai iegūtu praktisku informāciju par Ecalta lietošanu, pacientiem jāizlasa zāļu lietošanas instrukcija vai jāsazinās ar ārstu vai farmaceitu.",[0.011239939369261265],"Lai iegūtu praktisku informāciju par Ecalta lietošanu, pacientiem jāizlasa zāļu lietošanas instrukcija vai jāsazinās ar ārstu vai farmaceitu.",en-lv,0.0,nmt,2,2_nmt
244,"Osteoporosis is more common in women after the menopause, when the levels of the female hormone oestrogen fall, since oestrogen helps to keep bones healthy.","Osteoporozi biežāk novēro sievietēm pēcmenopauzes vecumā, kad samazinās sievišķā hormona estrogēna līmenis, jo estrogēns palīdz uzturēt kaulus veselus.","Osteoporoze ir plašāk sastopama pēcmenopauzes vecuma sievietēm, kad pazeminās sieviešu hormona estrogēna līmenis, jo estrogēns palīdz uzturēt kaulus veselus.",[0.02046506106853485],"Osteoporozi biežāk novēro sievietēm pēcmenopauzes vecumā, kad samazinās sievišķā hormona estrogēna līmenis, jo estrogēns palīdz uzturēt kaulus veselus.",en-lv,0.0,nmt,2,2_nmt
245,There is limited experience up to now with the administration of Cetrotide during a repeated ovarian stimulation procedure.,Ir maz datu par Cetrotide ievadīšanu atkārtotas olnīcu stimulācijas procedūras laikā.,Līdz šim iegūta neliela pieredze par Cetrotide lietošanu atkārtotā olnīcu stimulācijas procedūrā.,[0.09489880502223969],Līdz šim brīdim ir ierobežota pieredze ar Cetrotide ievadīšanu atkārtotas olnīcu stimulācijas procedūras laikā.,en-lv,0.4,nmt,2,2_nmt
246,Cases of Sweets syndrome (acute febrile dermatosis) have been reported in the post-marketing setting.,Pēcreģistrācijas periodā ziņots par stafilokoku sindroma (akūtas drudža dermatozes) gadījumiem.,Pēcreģistrācijas periodā ziņots par Svīta sindroma (akūta febrila dermatoze) gadījumiem.,[0.03771577030420303],Pēcreģistrācijas periodā ziņots par Svīta sindroma (akūtas febrilas dermatozes) gadījumiem.,en-lv,0.1538461538461538,nmt,2,2_nmt
247,"The doses and dosage schedules (how often NeoRecormon is injected, and for how long) vary depending on why NeoRecormon is used, and are adjusted according to the response.","Devas un lietošanas shēmas (cik bieži NeoRecormon injicē un cik ilgi) mainās atkarībā no ārstēšanas uzsākšanas ar NeoRecormon, un ir jāpielāgo atkarībā no reakcijas.",Devas un ārstniecības shēmas (cik bieži NeoRecormon injicē un cik ilgi) mainās atkarībā no ReoRecormon lietošanas iemesla un tiek pieskaņotas slimniekam.,[0.1112176850438118],"Devas un lietošanas shēmas (cik bieži NeoRecormon injicē un cik ilgi) mainās atkarībā no tā, kāpēc uzsākta ārstēšana ar NeoRecormon, un ir jāpielāgo atkarībā no reakcijas.",en-lv,0.1612903225806451,nmt,2,2_nmt
248,"Fast improvement in blood glucose control may be associated with acute painful neuropathy, which is usually reversible.","Ātra glikozes līmeņa asinīs uzlabošanās ir saistīta ar akūtu sāpju neiropātiju, kas parasti ir atgriezeniska.","Ātra glikozes līmeņa asinīs kontroles uzlabošanās var apvienoties ar akūtu sāpju neiropātiju, kas parasti ir pārejoša.",[0.03206583485007286],"Ātra glikozes līmeņa asinīs uzlabošanās ir saistīta ar akūtu sāpju neiropātiju, kas parasti ir atgriezeniska.",en-lv,0.0,nmt,2,2_nmt
249,Animal studies do not indicate direct or indirect harmful effects with respect to reproductive toxicity (see section 5.3).,Pētījumi ar dzīvniekiem neuzrāda tiešu vai netiešu kaitīgu ietekmi saistītu ar reproduktīvo toksicitāti (skatīt apakšpunktu 5. 3).,Pētījumi ar dzīvniekiem neuzrāda tiešu vai netiešu kaitīgu ietekmi saistītu ar reproduktīvo toksicitāti (skatīt 5.3. apakšpunktu).,[0.16238567233085632],Pētījumi ar dzīvniekiem neuzrāda tiešu vai netiešu kaitīgu ietekmi saistītu ar reproduktīvo toksicitāti (skatīt 5.3 apakšpunktu).,en-lv,0.2105263157894736,nmt,2,2_nmt
250,"Although it is not known whether carglumic acid is secreted into human milk, it has been shown to be present in the milk of lactating rats (see section 5.3).","Lai gan nav zināms, vai karglumīnskābe izdalās cilvēka pienā, ir konstatēts, ka tas izdalās žurku pienā (skatīt 5.3. apakšpunktu).","Kaut gan nav zināms, vai karglumīnskābe izdalās mātes pienā, pētījumos ar žurkām tika konstatēta tās klātbūtne pienā (skatīt apakšpunktu 5.3).",[0.06508933752775192],"Lai gan nav zināms, vai karglumīnskābe izdalās cilvēka pienā, ir konstatēts, ka tā izdalās žurku pienā (skatīt 5.3. apakšpunktu).",en-lv,0.04,nmt,2,2_nmt
251,"- If you are allergic to icatibant, or any of the other ingredients of this medicine (listed in section 6).",- ja Jums ir alerģija pret ikatibantu vai kādu citu (6. sadaļā minēto) šo zāļu sastāvdaļu.,- Ja Jums ir alerģija pret ikatibantu vai kādu citu (6. sadaļā minēto) šo zāļu sastāvdaļu.,[0.012813479639589787],- ja Jums ir alerģija pret ikatibantu vai kādu citu (6. sadaļā minēto) šo zāļu sastāvdaļu.,en-lv,0.0,nmt,2,2_nmt
252,Breast-feeding must be discontinued during ALIMTA treatment.,ĀRSTĒŠANĀS AR ALIMTA jāpārtrauc bērna barošana ar krūti.,Ārstēšanas ar ALIMTA laikā jāpārtrauc bērna barošana ar krūti.,[0.05453411117196083],Ārstēšanas ar ALIMTA laikā jāpārtrauc bērna barošana ar krūti.,en-lv,0.2,nmt,2,2_nmt
253,"Patients with Candida endocarditis, osteomyelitis or meningitis, or those with infection due to C. krusei, were specifically excluded from the study.","No pētījuma netika iekļauti pacienti ar Candida endokardītu, osteomielītu vai meningītu, kā arī pacienti ar C. krusei esošu infekciju.","No pētījuma tika izslēgti pacienti ar Candida endokardītu, osteomielītu vai meningītu, kā arī pacienti ar C.krusei izraisītu infekciju.",[0.04755315184593201],"No pētījuma īpaši tika izslēgti pacienti ar Candida endokardītu, osteomielītu vai meningītu, kā arī pacienti ar infekciju, ko izraisa C. krusei.",en-lv,0.36,nmt,2,2_nmt
254,Alisade is for use in patients aged six years and over.,Alisade lieto pacientiem no 6 gadu vecuma.,Alisade paredzētas pacientiem no sešu gadu vecuma.,[0.0465422198176384],Alisade lieto pacientiem no 6 gadu vecuma.,en-lv,0.0,nmt,2,2_nmt
255,"Rates of TIMI major bleeding (including life threatening, fatal and ICH) were similar in prasugrel and clopidogrel treated patients.","PILNĪGA masīvas asiņošanas (tai skaitā dzīvībai bīstama, letāla un IKA) sastopamība šiem pacientiem bija līdzīga un tiem, kas tika ārstēti ar klopidogrelu.","Masīvas asiņošanas pēc TIMI (ietverot dzīvību apdraudošu, letālu un IKA) biežums bija līdzīgs ar prazugrelu un klopidogrelu ārstētiem pacientiem.",[0.11454536765813828],"TIMI masīvas asiņošanas (tai skaitā dzīvībai bīstamas, letālas un IKA) sastopamība bija līdzīga pacientiem, kas saņēma prazugrelu un klopidogrelu.",en-lv,0.4166666666666667,nmt,2,2_nmt
256,"It works in a similar way to naturally occurring corticosteroid hormones, reducing the activity of the immune system by attaching to receptors in various types of immune cell.","Tas darbojas tāpat kā dabiskam kortikosteroīdus hormoni, samazinot imūnsistēmas darbību, piesaistoties receptoriem dažādos imūnās.","Tas darbojas līdzīgi dabīgajiem kortikosteroīdu hormoniem, samazinot imūnsistēmas aktivitāti, jo piesaistās dažāda veida imūnšūnu receptoriem.",[0.13546815514564514],"Tas darbojas tāpat kā dabiskie kortikosteroīdu hormoni, samazinot imūnsistēmas darbību, piesaistoties receptoriem dažāda veida imūnsistēmas šūnās.",en-lv,0.3157894736842105,nmt,2,2_nmt
257,"This benefit was consistent across age, gender and with or without fibrinolytics, and was observed as early as 24 hours.","Šis ieguvums bija konsekvents no vecuma, dzimuma un ar fibrinolītiskām zālēm un to novēroja jau 24 stundas.","Šis ieguvums bija neatkarīgi no vecuma, dzimuma, fibrinolītisku līdzekļu lietošanas vai nelietošanas un tika novērots jau pēc 24 stundām.",[0.21917125582695007],"Šis ieguvums bija konsekvents visiem vecumiem, dzimumiem un ar vai bez fibrinolītiskām zālēm, un to novēroja jau pēc 24 stundām.",en-lv,0.3478260869565217,nmt,2,2_nmt
258,Not always people who have been infected look or feel ill.,Nelietojiet vai nejūt ārstēšanu.,"Cilvēki, kuri ir inficējušies, ne vienmēr izskatās vai jūtas slimi.",[0.7725772261619568],"Cilvēki, kuri ir inficējušies, ne vienmēr izskatās vai jūtas slimi.",en-lv,0.8461538461538461,nmt,2,2_nmt
259,Medicines that may cause your blood sugar level to rise (hyperglycaemia) include:,"Zāles, kas var izraisīt glikozes līmeņa paaugstināšanos asinīs (hiperglikēmija), ir:","Zāles, kas var paaugstināt cukura līmeni asinīs (hiperglikēmija):",[0.02626584656536579],"Zāles, kas var izraisīt glikozes līmeņa paaugstināšanos asinīs (hiperglikēmiju), ir:",en-lv,0.0666666666666666,nmt,2,2_nmt
260,No studies have been conducted.,Pētījumi nav veikti.,Pētījumi nav veikti.,[0.010044613853096962],Pētījumi nav veikti.,en-lv,0.0,nmt,2,2_nmt
262,Your doctor or nurse will make up the medicine and give it to you.,Ārsts vai medicīnas māsa injicēs Jums zāles un tās ievadīs.,Jūsu ārsts vai medmāsa sagatavos zāles un tās Jums ievadīs.,[0.09342086315155029],Ārsts vai medicīnas māsa sagatavos zāles un ievadīs tās Jums.,en-lv,0.2727272727272727,nmt,2,2_nmt
263,"If there are no adverse reactions, the infusion rate for subsequent infusions can be slowly increased to the maximum rate.","Ja vērojamas blakusparādības, infūzijas ātrumu turpmākajām infūzijām var pakāpeniski palielināt līdz maksimālai koncentrācijai.","Ja nenovēro nevēlamās blakusparādības, nākamo infūziju laikā infūzijas ātrumu var lēnām palielināt līdz maksimālajam ātrumam.",[0.09972555935382843],"Ja nav vērojamas blakusparādības, infūzijas ātrumu turpmākajām infūzijām var pakāpeniski palielināt līdz maksimālai koncentrācijai.",en-lv,0.0625,nmt,2,2_nmt
264,Cardiovascular disease such as stroke and myocardial infarction has been reported in the medical literature in patients with androgen deprivation therapy.,"Pēcreģistrācijas periodā ir ziņots par sirds - asinsvadu sistēmas slimību, piemēram, insultu un miokarda infarktu, pacientiem ar rezistenci pret androgēnu terapiju.","Medicīniskā literatūrā pacientiem, kuriem tiek veikta androgēnu līmeni pazeminoša terapija, ziņots par kardiovaskulāru slimību, piemēram, par insultu un miokarda infarktu.",[0.18964599072933197],"Medicīniskajā literatūrā ir ziņots par sirds - asinsvadu sistēmas slimībam, piemēram, insultu un miokarda infarktu, pacientiem, kuriem tiek veikta androgēnu līmeni pazeminoša terapija.",en-lv,0.3571428571428571,nmt,2,2_nmt
265,You should not experience any effects from ECALTA if your doctor stops ECALTA treatment.,"Jums nav pieredzes par ECALTA iedarbību, ja ārsts pārtrauc ĀRSTĒŠANU AR ECALTA.","Ārstam pārtraucot ārstēšanu ar ECALTA, Jums nevajadzētu rasties nekādām izpausmēm.",[0.37103232741355896],"Jums nevajadzētu būt nekādai ECALTA ietekmei, ja ārsts pārtrauc ārstēšanu ar ECALTA.",en-lv,0.2857142857142857,nmt,2,2_nmt
266,Gastrointestinal disorders Very common Nausea,Kuņģa - zarnu trakta traucējumi ļoti bieži slikta dūša,Ļoti bieži Slikta dūša,[0.26737576723098755],Kuņģa-zarnu trakta traucējumi Ļoti bieži sastopams Slikta dūša,en-lv,0.5,nmt,2,2_nmt
267,"During post marketing surveillance, the following adverse reactions have been reported in patients treated with pemetrexed:","Pēcreģistrācijas uzraudzības laikā tika ziņots par šādām blakusparādībām pacientiem, kuri tika ārstēti ar pemetreksedu:",Pēcreģistrācijas novērojumos ar pemetreksedu ārstētiem pacientiem ir konstatētas šādas nevēlamās blakusparādības:,[0.05250231549143791],"Pēcreģistrācijas uzraudzības laikā tika ziņots par šādām blakusparādībām pacientiem, kuri tika ārstēti ar pemetreksedu:",en-lv,0.0,nmt,2,2_nmt
268,"If a patient develops signs and symptoms indicative of NMS, or presents with unexplained high fever without additional clinical manifestations of NMS, all antipsychotic medicinal products, including ABILIFY, must be discontinued.","Ja pacientam attīstās simptomi un simptomi, kas liecina PAR ĻNS, vai ar neizskaidrotu augstu drudzi bez papildu ĻNS klīniskām izpausmēm, jāpārtrauc visu antipsihotisko zāļu, arī ABILIFY, lietošana.","Ja pacientam attīstās simptomi un pazīmes, kas norāda uz ĻNS, vai ir stāvoklis ar neizskaidrojamu augstu drudzi bez papildus ĻNS klīniskām izpausmēm, jāpārtrauc visu antipsihotisko zāļu, arī ABILIFY, lietošana.",[0.11733852326869965],"Ja pacientam parādās simptomi un pazīmes, kas norāda uz ĻNS, vai ir neizskaidrojams, augsts drudzis bez papildus ĻNS klīniskām izpausmēm, jāpārtrauc visu antipsihotisko zāļu, arī ABILIFY, lietošana.",en-lv,0.2941176470588235,nmt,2,2_nmt
269,"Pfizer Manufacturing Belgium NV, Rijksweg 12, 2870 Puurs, Belgium","Pfizer Manufacturing Belgium NV, Rijksweg 12, 2870 Puurs, Beļģija","Pfizer Manufacturing Belgium NV, Rijksweg 12, 2870 Puurs, Beļģija",[0.010788963176310062],"Pfizer Manufacturing Belgium NV, Rijksweg 12, 2870 Puurs, Beļģija",en-lv,0.0,nmt,2,2_nmt
271,"Very rarely (may affect up to 1 in 10,000 people) patients taking metformin (one of the active substances of Efficib) have experienced a serious condition called lactic acidosis (too much lactic acid in your blood).","Ļoti reti (var skart ne vairāk kā 1 cilvēku no 10 000) pacienti, kuri lieto metformīnu (vienu no Efficib aktīvajām vielām), ir bijusi nopietns stāvoklis, ko sauc par laktacidozi (pārāk liels pienskābes daudzums asinīs).","Ļoti reti (var skart mazāk nekā 1 no 10 000 cilvēkiem) pacientiem, kuri lietoja metformīnu (viena no Efficib aktīvajām vielām), novēroja nopietnu stāvokli, kuru sauc par laktacidozi (pārāk liels pienskābes līmenis asinīs).",[0.0760989636182785],"Ļoti reti (var skart ne vairāk kā 1 cilvēku no 10 000) pacientiem, kuri lieto metformīnu (vienu no Efficib aktīvajām vielām), ir bijis smags stāvoklis, ko sauc par laktacidozi (pārāk liels pienskābes daudzums asinīs).",en-lv,0.0681818181818181,nmt,2,2_nmt
272,Read the leaflet for the shelf life of the reconstituted product.,Par atšķaidītu zāļu uzglabāšanas laiku lasiet lietošanas instrukcijā.,Par lietošanai sagatavotu zāļu uzglabāšanas laiku lasiet zāļu lietošanas instrukcijā.,[0.04462757334113121],Par atšķaidītu zāļu uzglabāšanas laiku lasiet lietošanas instrukcijā.,en-lv,0.0,nmt,2,2_nmt
273,There are limited amount of data from the use of metformin in pregnant women.,Dati par metformīna lietošanu grūtniecības laikā ir ierobežoti.,Dati par metformīna lietošanu grūtniecības laikā ir ierobežoti.,[0.010878911241889],Dati par metformīna lietošanu grūtniecības laikā ir ierobežoti.,en-lv,0.0,nmt,2,2_nmt
274,ADVATE is usually injected into a vein (intravenously) by your doctor or nurse.,"ADVATE parasti ievada vēnā (intravenozi), ko veic ārsts vai medmāsa.",Parasti ārsts vai medmāsa ADVATE injicē vēnā (intravenozi).,[0.03038608841598034],"ADVATE parasti ievada vēnā (intravenozi), ko veic ārsts vai medmāsa.",en-lv,0.0,nmt,2,2_nmt
275,The recommended dose of Adenuric is 80 mg once a day.,Ieteicamā adenuric deva ir 80 mg vienu reizi dienā.,Ieteicamā Adenuric deva ir 80 mg reizi dienā.,[0.018642399460077286],Ieteicamā Adenuric deva ir 80 mg vienu reizi dienā.,en-lv,0.0,nmt,2,2_nmt
277,"It is strongly recommended that every time you receive a dose of Flebogamma DIF, the name and batch number of the product are recorded in order to maintain a record of the batches used.","Ir ļoti ieteicams ikreiz katru reizi, kad Jūs saņemsiet Gag hidrolizēta gamma DZ, reģistrēt zāļu nosaukumu un sērijas numuru, lai saglabātu izmantoto sēriju pierakstu.","Ļoti ieteicams katru reizi, ievadot Flebogamma DIF devu, pierakstīt zāļu nosaukumu un sērijas numuru, lai saglabātu informāciju par ievadīto zāļu sērijām.",[0.15271379053592682],"Ir ļoti ieteicams katru reizi, kad Jūs ievadiet Flebogamma DIF, reģistrēt zāļu nosaukumu un sērijas numuru, lai saglabātu izmantoto sēriju pierakstu.",en-lv,0.24,nmt,2,2_nmt
278,Suomi/Finland GlaxoSmithKline Oy Consumer Healthcare,Suomi/Finland GlaxoSmithKline Oy Consumer Healthcare,Suomi/Finland GlaxoSmithKline Oy Consumer Healthcare,[0.008947662077844143],Suomi/Finland GlaxoSmithKline Oy Consumer Healthcare,en-lv,0.0,nmt,2,2_nmt
280,"In female subjects (n=18), the mean AUC was 35 % higher and the mean Cmax was 26 % higher than in male subjects (n=18).","Sievietēm, kas bija sievietes (n = 18), vidējais AUC bija par 35% lielāks un vidējais Cmax bija par 26% augstāks nekā vīriešiem (n = 18).","Sievietēm (n=18) vidējais AUC bija par 35 % lielāks, bet vidējā Cmax – par 26 % augstāka nekā vīriešiem (n = 18).",[0.07078438997268677],Sievietēm (n = 18) vidējais AUC bija par 35% augstāks un vidējais Cmax bija par 26% augstāks nekā vīriešiem (n = 18).,en-lv,0.2068965517241379,nmt,2,2_nmt
281,The choice of route should depend on the individual clinical circumstance.,Ievadīšanas veids ir atkarīgs no individuālā klīniskā stāvokļa.,Devas ievadīšanas veids jāizvēlas atkarībā no individuālajiem klīniskajiem apstākļiem.,[0.06253814697265625],Ievadīšanas veids ir atkarīgs no individuālā klīniskā stāvokļa.,en-lv,0.0,nmt,2,2_nmt
282,Taking nasal glucocorticoids (such as Alisade): • may when taken for a long time cause children to grow more slowly.,"Ārstēšana ar intranazāli lietojamiem kortikosteroīdiem (tādām kā Anosūkts): • lietojot ilgstoši, var izraisīt augšanas aizkavēšanos bērniem.","Intranazālie kortikosteroīdi (tādi kā Alisade): • lietojot ilgstoši, var izraisīt augšanas aizkavēšanos bērniem.",[0.0868026465177536],"Intranazāli lietojamu glikokortikoīdu (piemēram, Alisade) lietošana: • lietojot ilgstoši, var izraisīt augšanas aizkavēšanos bērniem.",en-lv,0.4,nmt,2,2_nmt
283,"The recommended dose is 0.2 mg per kilogram body weight in both children and adults, given as a daily infusion for up to seven days.","Ieteicamā deva ir 0,2 mg uz kilogramu ķermeņa masas gan bērniem, gan pieaugušajiem, injicējot infūziju veidā, līdz septiņām dienām ilgi.","Ieteicamā deva ir 0,20 mg uz ķermeņa masas kilogramu gan bērniem, gan pieaugušiem, ievadot intravenozas infūzijas veidā ik dienas, bet ne ilgāk kā septiņas dienas.",[0.037410181015729904],"Ieteicamā deva ir 0,2 mg uz kilogramu ķermeņa masas gan bērniem, gan pieaugušajiem, injicējot infūziju veidā, līdz septiņām dienām ilgi.",en-lv,0.0,nmt,2,2_nmt
284,See section 4.8 for how to report adverse reactions.,"Skatīt 4.8. apakšpunktu, kā ziņot par blakusparādībām.","Skatīt 4.8. apakšpunktu par to, kā ziņot par nevēlamām blakusparādībām.",[0.08725959062576294],"Skatīt 4.8. apakšpunktu par to, kā ziņot par blakusparādībām.",en-lv,0.1818181818181818,nmt,2,2_nmt
285,"If a meal is missed or contains no fat, Alli should not be taken.","Ja ēdienreize ir izlaista vai nesatur taukvielas, alli lietot nedrīkst.","Ja ir izlaista ēdienreize vai tās laikā netiek uzņemtas taukvielas, Alli nav jālieto.",[0.04924704506993294],"Ja ēdienreize ir izlaista vai nesatur taukvielas, Alli lietot nedrīkst.",en-lv,0.0,nmt,2,2_nmt
286,"Adjunctive aripiprazole demonstrated superiority over placebo on the secondary outcome measure, CGI-BP Severity of Illness score (mania).","Līdzīgais aripiprazola pārākums pār placebo samazināja sekundāro iznākumu, t. I., 1. pakāpes slimības smaguma pakāpes (mānijas) smaguma pakāpi.","Aripiprazola papildterapija demonstrēja pārākumu salīdzinājumā ar placebo, izvērtējot sekundāro mērķa kritēriju – CGI-BP Slimības smaguma punktu skaitu (mānija).",[0.45658883452415466],Aripiprazola papildterapijas rezultātā tika pierādīts aripiprazola pārākums pār placebo attiecībā uz sekundāro mērķa kritēriju - CGI-BP Slimības smaguma punktu skaitu (mānija).,en-lv,0.75,nmt,2,2_nmt
287,No new safety concerns were noted during this long-term follow-up.,Šajā ilgtermiņa novērošanas periodā netika novērotas jaunas bažas par drošumu.,Šī pētījuma ilgstošo novērojumu laikā jauni ar drošumu saistīti jautājumi neradās.,[0.11727230250835419],Šajā ilgtermiņa novērošanas periodā netika konstatētas jaunas bažas par drošumu.,en-lv,0.0909090909090909,nmt,2,2_nmt
288,Polyglutamated metabolites have an increased intracellular half-life resulting in prolonged drug action in malignant cells.,"Poluāzēti metabolīti ir palielināts intracelulārais eliminācijas pusperiods, kas rada ilgstošu zāļu iedarbību ļaundabīgās šūnās.","Poliglutamācijas metabolītiem ir palielināts intracellulārais pusperiods, kas izraisa ilgstošu zāļu iedarbību ļaundabīgās šūnās.",[0.09702689945697784],"Poliglutamatētiem metabolītiem ir palielināts intracelulārais eliminācijas pusperiods, kas rada ilgstošu zāļu iedarbību ļaundabīgās šūnās.",en-lv,0.125,nmt,2,2_nmt
289,"Among patients with extrapulmonary disease, 2 of 8 patients who also had definite, probable, or possible CNS involvement had a favourable response.","Starp pacientiem ar ekstrapulmonāru saslimšanu, 2 no 8 pacientiem, kuriem bija arī konstatēta noteikti iespējama VAI iespējamas CNS, bija labvēlīga reakcija.","Starp pacientiem ar ārpus plaušu slimībām, diviem no astoņiem pacientiem, kuriem bija arī konstatēta varbūtēja vai iespējama CNS iesaistīšanās procesā, bija pozitīva reakcija uz terapiju.",[0.20130203664302826],"Starp pacientiem ar ekstrapulmonāru saslimšanu 2 no 8 pacientiem, kuriem bija konstatēta arī noteikta, ļoti iespējama vai iespējama CNS iesaiste, bija labvēlīga reakcija.",en-lv,0.2222222222222222,nmt,2,2_nmt
290,Firazyr solution for injection should be injected slowly due to the volume to be administered (3 ml).,"Firazyr šķīdums injekcijām jāievada lēni, ņemot vērā nepieciešamo tilpumu (3 ml).",Firazyr šķīdums injekcijai ir jāievada lēni ievadāmā zāļu tilpuma (3 ml) dēļ.,[0.06510480493307114],Firazyr šķīdums injekcijām jāievada lēni nepieciešamā tilpuma dēļ (3 ml).,en-lv,0.3846153846153846,nmt,2,2_nmt
291,The duration of treatment should be restricted to the period that corresponds to allergenic exposure.,"Ārstēšanas ilgums nedrīkst pārsniegt laika periodu, kas atbilst alergēniem iedarbībai.","Terapijas ilgums nedrīkst pārsniegt laikposmu, kurā iedarbojas alergēns.",[0.13137954473495483],"Ārstēšanas ilgums nedrīkst pārsniegt laika periodu, kurā iedarbojas alergēns.",en-lv,0.3636363636363636,nmt,2,2_nmt
292,"26.5 [18.98, 34.05] (n = 132)","26,5 [18, 98; 34,05] (n = 132)","26,5 [18,98; 34,05] (n = 132)",[0.04063224047422409],"26,5 [18,98; 34,05] (n = 132)",en-lv,0.2727272727272727,nmt,2,2_nmt
293,It stops eggs being released straight away.,Pēc tam nekavējoties izskalot oliņas.,Tās neļauj olšūnai atbrīvoties uzreiz.,[0.5113195776939392],Zāles neļauj nekavējoties atbrīvot olšūnas.,en-lv,0.6666666666666666,nmt,2,2_nmt
